1.018616577185287975e+00 1.018616577195539108e+00 -1.009298908618734059e+00 7.097936693304408677e-03 -5.202833818863572025e-03 1.442849992079846613e-02 -9.114444329953497875e-03 1.895284705560193808e-02 -1.831636397341613806e-02 4.717165997272554367e-02 -6.250694179901599909e-03 1.374728736913588718e-02 -8.169698433324627460e-03 3.312593741991598506e-02 1.254657753403685743e-03 -1.243522673312124315e-03 -2.332530733683482391e-02 3.601106878093336076e-03 5.344743659574109629e-03 -4.726825483125870510e-03 9.224810319174735207e-03 -1.904154213029954595e-04 3.830316995912197604e-03 -1.296554778918457837e-04 2.185433929007265380e-02 -1.390960955921238275e-04 -2.492490002364892553e-03 1.369872506168687374e-04 -3.671179253882279024e-03 -2.569705867032564487e-03 1.095012800719383835e-03 -1.171593745968353998e-03 -2.017360454582217081e-03 2.022748815678626633e-03 4.760797940191640459e-03 -4.227807357704962965e-03 4.219137890666645012e-03 -1.676531994822467444e-03 7.494072401813640309e-05 0.000000000000000000e+00 0.000000000000000000e+00 -1.086365956728719759e-02 1.059817903898960766e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.620471609467413754e-02 1.786703592881001140e-02 -1.583626839794312000e-02 -6.809107421750091238e-04 -1.154254366603219006e-02 1.044317649780375501e-02 -9.288296849050525772e-03 1.120117754818718931e-03 -1.326320332075301475e-03 8.893846106242689299e-05 -1.834243107635610815e-04 6.783795958143449580e-03 -5.114034819637549613e-03 -9.435389404885961319e-05 2.751712907576935822e-03 -9.801102583228386985e-06 5.609048869552147541e-05 -1.666652703172025185e-02 1.203904924024887073e-02 2.510087190125484405e-04 -2.569773316553450142e-03 4.170535022017748950e-02 -1.421615466057678349e-06 2.955862382273917021e-03 -1.676865101124478947e-05 -1.720704629259443494e-02 3.341225875561633363e-03 -1.363217470254830853e-03 1.611495052209658803e-03 -1.054411499598482092e-02 1.263572237058349645e-02 -5.132533727827634853e-03 -2.019554330332725377e-03 3.732921891446951352e-04 -2.245337944957847415e-02 3.722577995223335951e-03 1.089935795761635094e-02 -5.692938208050056106e-06 3.774357849612627099e-03 9.991302913599175994e-03 -6.289141947671013011e-06 -3.403348543910403095e-04 3.741382464136740128e-04 -1.608784659349190790e-05 2.366524988070339703e-05 1.919872992242732841e-03 1.392635861435796208e-04 -1.300285281869261312e-04 6.125378969236921524e-03 -1.261180572638886596e-05 1.007363517342787802e-03 -1.481560692135728198e-05 3.034325868179689641e-03 2.578757568854034193e-05 -6.279683635006484341e-03 -2.787560598091420264e-03 -9.858769638298777848e-04 6.283024209451069670e-04 5.422262787266036825e-04 -3.623459067909215675e-04
1.018616577195539108e+00 1.018616577205792018e+00 -1.009298908613113221e+00 7.097936698164798545e-03 -5.202833819717902521e-03 1.442849992255927465e-02 -9.114444321320323839e-03 1.895284702158439236e-02 -1.831636393820775671e-02 4.717165995764800723e-02 -6.250694196056804687e-03 1.374728772123438338e-02 -8.169698864232200972e-03 3.312593727357992374e-02 1.254657752393650806e-03 -1.243522672305550367e-03 -2.332530715525325468e-02 3.601106315459333754e-03 5.344744308832622033e-03 -4.726826043170291938e-03 9.224810395756899428e-03 -1.904154226185576207e-04 3.830317033105869792e-03 -1.296554788940156749e-04 2.185433948869952916e-02 -1.390960965309640603e-04 -2.492489951904882685e-03 1.369872541692595137e-04 -3.671179203203935124e-03 -2.569705803050882989e-03 1.095012764754499119e-03 -1.171593712312185434e-03 -2.017360365548119278e-03 2.022748727877578950e-03 4.760797913414938944e-03 -4.227807187184616858e-03 4.219137720414568686e-03 -1.676532011317559412e-03 7.494072490316445654e-05 0.000000000000000000e+00 0.000000000000000000e+00 -1.086365940028357659e-02 1.059817887568575805e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.620471574650993521e-02 1.786703610555148009e-02 -1.583626853982705168e-02 -6.809105131644093605e-04 -1.154254374700509726e-02 1.044317689537321153e-02 -9.288296447311720355e-03 1.120117706532032433e-03 -1.326320274351344784e-03 8.893846163960239385e-05 -1.834243119776331372e-04 6.783796001400017178e-03 -5.114034853762526762e-03 -9.435389468291241423e-05 2.751712931592155756e-03 -9.801102831372438543e-06 5.609049060924870873e-05 -1.666652724921362586e-02 1.203904939733553905e-02 2.510087267602637245e-04 -2.569773317925841492e-03 4.170534984119743382e-02 -1.421615447311918078e-06 2.955862484593378952e-03 -1.676865162955533750e-05 -1.720704641319700107e-02 3.341225905101436692e-03 -1.363217414718021761e-03 1.611494986588119351e-03 -1.054411499192235875e-02 1.263572236135112291e-02 -5.132533629172241103e-03 -2.019554235544351612e-03 3.732921610402597438e-04 -2.245337935161645024e-02 3.722577978829053318e-03 1.089935800818459324e-02 -5.692938234471746260e-06 3.774357907508236847e-03 9.991302872084760825e-03 -6.289141921393926629e-06 -3.403348556619825911e-04 3.741383181672752831e-04 -1.608784767538867016e-05 2.366525084709589040e-05 1.919873122762547632e-03 1.392635867259629920e-04 -1.300285287324346481e-04 6.125378973776245302e-03 -1.261180573574554765e-05 1.007363519603264763e-03 -1.481560694440720163e-05 3.034325872897046788e-03 2.578757681564117565e-05 -6.279683640549944997e-03 -2.787560603152460827e-03 -9.858769654680279038e-04 6.283024220028425718e-04 5.422262801545272171e-04 -3.623459077562610838e-04
-1.009298908618734059e+00 -1.009298908613113221e+00 1.004602286173822412e+00 -4.287114554753663001e-03 3.325182369949819788e-03 -9.325518411004951949e-03 6.695876701386884247e-03 -1.343851298240380208e-02 1.310612722153271965e-02 -3.115497147762723990e-02 6.288743365385927528e-03 -1.770767104174190629e-02 1.013368226425163249e-02 -2.805910466179450946e-02 -1.275855967510748819e-03 1.270743294971067930e-03 2.986598142551299268e-02 -5.396855620703214403e-03 -2.891960714260977464e-03 2.649452266067555198e-03 -1.003792767445333897e-02 1.981497689344088788e-04 -4.182098847314061341e-03 1.308411350821524709e-04 -2.300346072554553672e-02 1.473083149461618894e-04 2.587099447977901125e-03 -1.214934671299899464e-04 3.625089573047902709e-03 2.541503959337057354e-03 -8.211840385352600288e-04 8.728076251852201831e-04 1.739778073547551497e-03 -1.731390472064782632e-03 -2.434673968928120942e-03 5.007091215726851285e-03 -4.996609343141326931e-03 1.780074659506037434e-03 -8.299717489291706185e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.174354149582842663e-02 -1.145635846474099030e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.785640938453183710e-02 -1.519299414290799927e-02 1.354233340333766723e-02 2.228424463217096741e-03 1.084370153420232373e-02 -7.844292989052805906e-03 9.823240915115856800e-03 -1.300142792677899889e-03 1.538970583169044053e-03 -9.466781843807307135e-05 1.973010849132061191e-04 -7.190622187440596710e-03 5.438538801488100420e-03 1.018645613253377864e-04 -2.966394180407965712e-03 5.934079732146105801e-06 -3.007346801497304725e-05 1.797900556862818897e-02 -1.298441826625577368e-02 -3.216030059177723524e-04 1.902862068171837272e-03 -2.783537291959499796e-02 1.056698835566429237e-06 -8.779909132002824707e-04 4.920791897102061652e-06 1.845141801487887312e-02 -3.594880481923903078e-03 1.708902532423074586e-03 -2.017496222433337507e-03 1.155605194661339132e-02 -1.291381811439417868e-02 3.368458794326814349e-03 2.168407099324061796e-03 -5.370901716872113728e-04 1.210578556790695322e-02 -2.007932877811711807e-03 -5.831569382698873448e-03 3.046804468773571368e-06 -1.340400457774312869e-03 -4.540155273844393921e-03 2.857215166779471586e-06 1.582089223769160980e-04 -1.112323642256340256e-03 4.900092998643518319e-05 -4.719131819341953224e-05 -4.595085675734947870e-04 -6.453659628360721410e-05 6.035903419104488867e-05 -2.991521117245201419e-03 6.159468869812076431e-06 -5.061476344712100310e-04 7.425406955535847457e-06 -1.520694370849356818e-03 -1.234034509881257241e-05 3.076656856933674723e-03 1.398173500199204056e-03 4.891400241878908354e-04 -3.117529732227976454e-04 -2.705821964793290687e-04 1.808567059491746510e-04
7.097936693304408677e-03 7.097936698164798545e-03 -4.287114554753663001e-03 3.268386537345361210e-03 -2.303706289544303013e-03 5.152782531547484696e-03 -3.250874110146789644e-03 7.331516288592221028e-03 -7.083979236955082089e-03 1.855292418430412246e-02 -2.305472847563000069e-03 5.406113884436271333e-03 -3.257952955925873771e-03 1.301009729847573890e-02 5.027714273855399913e-04 -4.983162706853214380e-04 -8.997931494596612609e-03 1.286005749779693631e-03 2.190578824255031733e-03 -1.934138118430940361e-03 3.608340511787134185e-03 -7.424740871489471502e-05 1.493737895425741556e-03 -5.058437547148899910e-05 8.482195504828775670e-03 -5.421937708740465396e-05 -9.616194973945614479e-04 5.378286771789437127e-05 -1.433030092019654984e-03 -9.982963840576744140e-04 4.316468483707294550e-04 -4.621234463672195471e-04 -7.894008834313290647e-04 7.916104900121886945e-04 1.906313101481985767e-03 -1.613920564314720628e-03 1.610605653367738147e-03 -6.651155326575412070e-04 2.959857192402071254e-05 0.000000000000000000e+00 0.000000000000000000e+00 -4.185549566747402694e-03 4.083150395797181288e-03 0.000000000000000000e+00 0.000000000000000000e+00 -6.220111839620423057e-03 7.051766925892787030e-03 -6.246931080377236822e-03 -2.055435102248557536e-04 -4.519544655007767982e-03 4.169604581752877140e-03 -3.653921271663666467e-03 4.282396584851407267e-04 -5.070055367392247228e-04 3.491713702502084439e-05 -7.169053304388711928e-05 2.661934237468179584e-03 -2.003228192358974796e-03 -3.680803591409425300e-05 1.066587372228504664e-03 -3.990714162724385212e-06 2.299615402455616547e-05 -6.483258082182071468e-03 4.683158016952349879e-03 9.605852865432706845e-05 -1.012962351064259975e-03 1.647526829582150742e-02 -5.636320789565450885e-07 1.166570470113848044e-03 -6.628402278466461825e-06 -6.747082203599537135e-03 1.295109683963693858e-03 -5.170964185560792108e-04 6.113659159311728110e-04 -4.062134937420016842e-03 4.891346607828264692e-03 -2.031987531286746224e-03 -7.855988066434756298e-04 1.393715327167104566e-04 -8.906258254718852144e-03 1.476600328361524607e-03 4.324503217542156538e-03 -2.258790729826880779e-06 1.483204843418087660e-03 3.974521256279365741e-03 -2.501855923553768560e-06 -1.342594234152674098e-04 1.350860512509041830e-04 -8.838057274977408200e-06 1.150420662566961820e-05 7.568369181345829984e-04 5.430118296474048626e-05 -5.070783387307206094e-05 2.424396955529067865e-03 -4.991699539921514373e-06 3.993609228692245874e-04 -5.875607100238881123e-06 1.203354154671581544e-03 9.844227201910955570e-06 -2.485904570944638941e-03 -1.105259951552851633e-03 -3.906097870532620683e-04 2.489366781936633950e-04 2.149124834712117058e-04 -1.436192058321533998e-04
-5.202833818863572025e-03 -5.202833819717902521e-03 3.325182369949819788e-03 -2.303706289544303013e-03 1.717118196415014144e-03 -3.912228616920102910e-03 2.633909835725813456e-03 -5.901934549473194548e-03 5.730842158252882033e-03 -1.440602057642631668e-02 2.313847953683273364e-03 -6.331560114889776478e-03 3.696813588971161954e-03 -1.165720835906296216e-02 -4.987234336394797546e-04 4.957925422743559522e-04 1.058054241874936165e-02 -1.754038215507315200e-03 -1.542598072756314271e-03 1.384656449830662470e-03 -3.782773419731819305e-03 7.565892559231786481e-05 -1.571606699703188099e-03 5.055150506448038896e-05 -8.740301988933737651e-03 5.587792996659030786e-05 9.841965020344106869e-04 -4.951850828365660128e-05 1.411280191249470036e-03 9.861158278026724115e-04 -3.624338279230419229e-04 3.863597321628489223e-04 7.169944477176850694e-04 -7.157206723662122788e-04 -1.307883278594848932e-03 1.807615519319077154e-03 -1.803855322016164860e-03 6.836135417239517370e-04 -3.130961006148164582e-05 0.000000000000000000e+00 0.000000000000000000e+00 4.406920040729245432e-03 -4.299116725179967687e-03 0.000000000000000000e+00 0.000000000000000000e+00 6.639360822859647140e-03 -6.326059403373380033e-03 5.624493139327836101e-03 6.076339372997460655e-04 4.322388996558708743e-03 -3.476658498902630672e-03 3.785295786061151652e-03 -4.727391309900493888e-04 5.596108971773269955e-04 -3.603958623009312693e-05 7.458997922440678834e-05 -2.740501456434328055e-03 2.068367475266192062e-03 3.842136935105791394e-05 -1.116605739374656233e-03 2.939703867349435122e-06 -1.596410248587940039e-05 6.772750815237075887e-03 -4.891618073249282862e-03 -1.145834763044435288e-04 8.389746074714114245e-04 -1.288236178982359384e-02 4.665978221781077319e-07 -6.449468249293939743e-04 3.650683433794373739e-06 7.000310989688586331e-03 -1.354092440009272823e-03 6.042469726070528535e-04 -7.137065297825149904e-04 4.318445098707013666e-03 -4.956292030811038779e-03 1.574317950913296446e-03 8.170339164056708526e-04 -1.809937976677629574e-04 6.256081532798079235e-03 -1.037439780886934568e-03 -3.026778234940736938e-03 1.581173212861367731e-06 -8.713537450385921848e-04 -2.583806086050135457e-03 1.626279282370411972e-06 8.787231653883800298e-05 -3.190185232345854474e-04 1.805469758860280566e-05 -1.821948191997556761e-05 -3.923099887271577920e-04 -3.552251204979295070e-05 3.319791570155427668e-05 -1.627631255083139550e-03 3.351227343063910723e-06 -2.716439858229892281e-04 3.991512008112985901e-06 -8.174638884301785357e-04 -6.556251764871624174e-06 1.671362775586515389e-03 7.511175917568430017e-04 2.641422701196010367e-04 -1.683441594846890588e-04 -1.457132846018040705e-04 9.738500676364939077e-05
1.442849992079846613e-02 1.442849992255927465e-02 -9.325518411004951949e-03 5.152782531547484696e-03 -3.912228616920102910e-03 1.093751594200578943e-02 -7.478295436182853112e-03 1.527752090381892351e-02 -1.484452261829375015e-02 3.652724389314663395e-02 -6.282181032190872760e-03 1.636575026180292838e-02 -9.465536564571656875e-03 2.975234798849797288e-02 1.267344709651250633e-03 -1.260232004786879028e-03 -2.765392534939791619e-02 4.794150339912288047e-03 3.712595846883867245e-03 -3.344419974256875212e-03 9.759586603589035306e-03 -1.954984110054188578e-04 4.062781684153709064e-03 -1.304085801009406882e-04 2.261297185384662789e-02 -1.445094746390191906e-04 -2.555328237427516389e-03 1.266131136734055702e-04 -3.639017214847234220e-03 -2.550385316106724629e-03 9.130340317506477517e-04 -9.729972894316835574e-04 -1.832879453469260121e-03 1.829188469928726612e-03 3.214855218146704663e-03 -4.745051371453421971e-03 4.735179446563904729e-03 -1.741408625208315953e-03 8.013895239399768881e-05 0.000000000000000000e+00 0.000000000000000000e+00 -1.144692810172088029e-02 1.116707038706439212e-02 0.000000000000000000e+00 0.000000000000000000e+00 -1.730091283983328093e-02 1.608545292485582742e-02 -1.430780728042928794e-02 -1.709717944421756865e-03 -1.107579984366464064e-02 8.713075770686142321e-03 -9.635174343348283654e-03 1.239580961197842999e-03 -1.467437671316675464e-03 9.266276346733495371e-05 -1.925342493283444933e-04 7.048000209442542748e-03 -5.325549058335297264e-03 -9.929464884536728844e-05 2.893707574976675783e-03 -7.225811686290782769e-06 3.876722204735668774e-05 -1.753299537469447597e-02 1.266316241926223642e-02 2.977740488626867904e-04 -2.127088809603521011e-03 3.250121757009849510e-02 -1.178903743220096827e-06 1.580575438688033678e-03 -8.925242212658370683e-06 -1.801898414265832443e-02 3.508998602975392858e-03 -1.592788598471998451e-03 1.881120180502630869e-03 -1.121449340600731530e-02 1.281901750094073360e-02 -3.961274643021517848e-03 -2.117361684452914380e-03 4.820833955308976519e-04 -1.558931290513050974e-02 2.585159801796914954e-03 7.538106717153458293e-03 -3.937858106504642209e-06 2.165581212863960589e-03 6.375626702150904816e-03 -4.012785263802613213e-06 -2.201256018566010938e-04 8.630888415534638787e-04 -3.430418101825185646e-05 3.614392179735712333e-05 9.526324785458562851e-04 8.987507881723437149e-05 -8.398103781163696741e-05 4.047552202566292133e-03 -8.333742551419996437e-06 6.748883736871678050e-04 -9.913558239191405799e-06 2.030308541909279802e-03 1.691399997027145190e-05 -4.155887751138056738e-03 -1.865980350039944018e-03 -6.564400109462379448e-04 4.183661292549653316e-04 3.620573437853984709e-04 -2.419721043753146183e-04
-9.114444329953497875e-03 -9.114444321320323839e-03 6.695876701386884247e-03 -3.250874110146789644e-03 2.633909835725813456e-03 -7.478295436182853112e-03 5.817559887547825090e-03 -1.154749422695240321e-02 1.131650568039392103e-02 -2.576271306311770509e-02 6.303929768124002554e-03 -1.877648714681618217e-02 1.061084146527658048e-02 -2.624349502070140450e-02 -1.258932038220600663e-03 1.255798018587251774e-03 3.177057725615491102e-02 -6.008096928928613814e-03 -2.032203526160069728e-03 1.919444872824126094e-03 -1.021442496083555668e-02 1.991610319436886605e-04 -4.266043783148762598e-03 1.303151475743515985e-04 -2.328216410870431394e-02 1.488179737275429411e-04 2.613751949507289295e-03 -1.155379541711885687e-04 3.583036189294597738e-03 2.518903858768030499e-03 -7.327930155078519765e-04 7.757861787225880414e-04 1.644986262283296185e-03 -1.632306204319558486e-03 -1.661897810382117601e-03 5.247274680688755050e-03 -5.236248467686745872e-03 1.788248730518965726e-03 -8.453872238619828674e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.202094691899160094e-02 -1.172707142823237528e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.838802058489302435e-02 -1.420367737786280837e-02 1.269381182597892864e-02 2.752413871246032779e-03 1.056454743189619988e-02 -6.916134339228567976e-03 9.975466425299575612e-03 -1.354963562012483037e-03 1.603838298911060842e-03 -9.558211887519655909e-05 2.000720565034712318e-04 -7.252138243734008657e-03 5.494779919709316500e-03 1.034852492703893125e-04 -3.023443167101836498e-03 4.502119523453734632e-06 -2.054737775219281918e-05 1.828418424457577129e-02 -1.320408442062998185e-02 -3.457248504052857943e-04 1.675961848328117072e-03 -2.318673658861103437e-02 9.275170387890699387e-07 -2.274771722813745953e-04 1.201006749378510058e-06 1.867733539628057410e-02 -3.661963755760491365e-03 1.818748296959268613e-03 -2.146466600274585766e-03 1.187859978541377405e-02 -1.298701211440684601e-02 2.774436501075968828e-03 2.198991963926182763e-03 -5.899960524851203831e-04 8.716175930942147640e-03 -1.446208466140546560e-03 -4.173701814990256852e-03 2.181102932136890911e-06 -5.796618421374562105e-04 -2.767628510002904767e-03 1.741238092021187319e-06 1.003183158248298140e-04 -1.340739208982082370e-03 5.422025169700742629e-05 -5.010945255813096854e-05 -6.042926319587540654e-06 -4.106110415111782324e-05 3.846569263271456841e-05 -1.979823463952249361e-03 4.076466904224996587e-06 -3.435043679803723659e-04 5.025417872134732257e-06 -1.029145047988075943e-03 -8.342639538163364310e-06 2.042065037269002580e-03 9.471631457139434050e-04 3.282795393546278600e-04 -2.092430660923472413e-04 -1.825095330556206099e-04 1.220108313611479391e-04
1.895284705560193808e-02 1.895284702158439236e-02 -1.343851298240380208e-02 7.331516288592221028e-03 -5.901934549473194548e-03 1.527752090381892351e-02 -1.154749422695240321e-02 4.057914906499891783e-02 -3.997235438986890266e-02 7.304835223483682749e-02 -2.512550946269311372e-02 3.883172991340998192e-02 -2.050159241907052385e-02 5.941458446365505824e-02 2.891525426094500219e-03 -2.884442729018170132e-03 -7.296177064243523913e-02 1.756655057180891294e-02 1.912839293405625913e-03 -2.019671556351286448e-03 2.246465306394946140e-02 -4.485617718543528291e-04 9.309278890861728828e-03 -2.923191875755775521e-04 5.068970063188341091e-02 -3.353294143657617964e-04 -5.821277979176339538e-03 2.699370887369959286e-04 -8.399026542844462498e-03 -5.930066473085765337e-03 1.183062059713854653e-03 -1.289224954782091552e-03 -3.496123230023252468e-03 3.471913703377339528e-03 3.426005064811618941e-03 -1.240291969364470254e-02 1.237689098078047917e-02 -3.949268098316506548e-03 1.862609702920403675e-04 0.000000000000000000e+00 0.000000000000000000e+00 -2.604096442048656895e-02 2.540495410479529786e-02 0.000000000000000000e+00 0.000000000000000000e+00 -4.088244607145462284e-02 3.056569656329543444e-02 -2.723348943212954357e-02 -6.710968531956491324e-03 -2.229709257412876636e-02 1.341331948301852962e-02 -1.470706421298398348e-02 3.219654995776190850e-03 -3.811590653414902597e-03 2.114081240504388183e-04 -4.470587226839202628e-04 1.608009317428062482e-02 -1.216156862037600338e-02 -2.312113416692093562e-04 6.615724408026408578e-03 -1.006215010441161337e-05 4.510511036532239318e-05 -4.076773418722533238e-02 2.944080845164390864e-02 5.961815597899261000e-04 -3.787411385915463290e-03 5.431751189109275402e-02 -2.159883932692238111e-06 5.657283026223976696e-04 -2.963637751500229841e-06 -4.132961288142415063e-02 8.017600630370500317e-03 -4.273892255579528517e-03 5.043682564419145822e-03 -2.517071678990227476e-02 2.782597602782055021e-02 -6.439599187839446966e-03 -5.157588538040478766e-03 1.405520696492196112e-03 -2.019391047260719538e-02 3.350515526060898492e-03 9.667698249764196047e-03 -5.052050869656995872e-06 1.417582960886431100e-03 6.363031372738340956e-03 -4.003033234236738619e-06 -2.369109090971252497e-04 3.162280984992553185e-03 -1.074346260094254514e-04 1.004169177500227421e-04 4.399002351789102814e-05 9.908183657690456119e-05 -9.277579882090648182e-05 4.613568383752035540e-03 -9.499339991763829490e-06 7.973670432654800634e-04 -1.165546172450928968e-05 2.386924256485357596e-03 2.108736332165622452e-05 -4.756534545081743393e-03 -2.197830597865511014e-03 -7.630809166818696993e-04 4.863828760502099066e-04 4.238691179864808862e-04 -2.833516050832502603e-04
-1.831636397341613806e-02 -1.831636393820775671e-02 1.310612722153271965e-02 -7.083979236955082089e-03 5.730842158252882033e-03 -1.484452261829375015e-02 1.131650568039392103e-02 -3.997235438986890266e-02 3.939740269709697540e-02 -7.148218700043712515e-02 2.512349640039849424e-02 -3.885785511821090998e-02 2.044577099622686689e-02 -5.875544943726251912e-02 -2.868574897627580375e-03 2.861929137214487637e-03 7.320199273909726301e-02 -1.773780813756023478e-02 -1.639867589064631205e-03 1.784977945276411708e-03 -2.240871779435695682e-02 4.465596273736676834e-04 -9.291490690164582941e-03 2.908236035292070831e-04 -5.061672945615007524e-02 3.339743567147586542e-04 5.817616829728365288e-03 -2.675295625387544762e-04 8.354601217761629603e-03 5.904701145381433501e-03 -1.160793587074297403e-03 1.264452763742051266e-03 3.466239857399066975e-03 -3.440912977795601395e-03 -3.223451954985075401e-03 1.243074548325178753e-02 -1.240468103512735315e-02 3.936012930823408820e-03 -1.859093086576707368e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.609896355727920128e-02 -2.546171166485010698e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.100106955759736521e-02 -3.017515741146528652e-02 2.689978714345593949e-02 6.856141292328929784e-03 2.216614206795691072e-02 -1.309324419752469840e-02 1.471423084225542167e-02 -3.224624502725851119e-03 3.817664900237599870e-03 -2.107090822895495011e-04 4.456290907693075554e-04 -1.602419295688919595e-02 1.212404651073868515e-02 2.305603083407348501e-04 -6.610286580142028107e-03 9.484409772950789895e-06 -4.145431113570731310e-05 4.066893372497126097e-02 -2.936930383663434452e-02 -6.037086118443243379e-04 3.713940992049148768e-03 -5.291309646333603595e-02 2.115618017194121894e-06 -4.079746399655590286e-04 2.059359344308425490e-06 4.120279138625845827e-02 -8.010400920218756216e-03 4.292757265166828942e-03 -5.065793949935772263e-03 2.523624793708853509e-02 -2.781197770071224679e-02 6.259368038422702916e-03 5.141424480953450150e-03 -1.416113620560642463e-03 1.926932294478174781e-02 -3.197278167943035793e-03 -9.221456562178879240e-03 4.819029638961809390e-06 -1.221694542227791695e-03 -5.894492470258920654e-03 3.708039191502505558e-06 2.209357276543406565e-04 -3.211823002271935179e-03 1.137078794967380117e-04 -1.054257050434872708e-04 6.054617527077316836e-05 -9.247903274246116077e-05 8.662118301558257053e-05 -4.346613281918076596e-03 8.949702768917209552e-06 -7.545894178055010879e-04 1.102288753852430859e-05 -2.257365049711742861e-03 -2.003969598274900137e-05 4.483638447995728915e-03 2.078955402067797411e-03 7.207044762033724874e-04 -4.593780329568027923e-04 -4.006655226440416790e-04 2.678479715124630731e-04
4.717165997272554367e-02 4.717165995764800723e-02 -3.115497147762723990e-02 1.855292418430412246e-02 -1.440602057642631668e-02 3.652724389314663395e-02 -2.576271306311770509e-02 7.304835223483682749e-02 -7.148218700043712515e-02 1.655339110934033464e-01 -3.827655804810393275e-02 7.418746837702709651e-02 -4.528267154013770196e-02 1.177279085839124662e-01 6.503340965121005499e-03 -6.478989359990145434e-03 -1.174901075335385847e-01 1.535569495924718822e-02 1.964904154705761005e-02 -1.749166314688200760e-02 4.144709544557113878e-02 -7.982701894655281315e-04 1.686803574351074947e-02 -5.281303939521933772e-04 8.787341191557876408e-02 -5.931555718739321562e-04 -9.311980231512435174e-03 4.940027582656638045e-04 -1.451757924603001501e-02 -9.685595417241229382e-03 3.888855634385983071e-03 -4.131081326133341676e-03 -7.225060434890001777e-03 7.194354433560715134e-03 1.334262057178268839e-02 -1.684754662501249459e-02 1.681142746609583238e-02 -8.060648552524777785e-03 3.635251856165085593e-04 0.000000000000000000e+00 0.000000000000000000e+00 -4.376585939551332766e-02 4.268680852325665992e-02 0.000000000000000000e+00 0.000000000000000000e+00 -6.441566160363901283e-02 6.713841929101842243e-02 -5.955055278996993634e-02 -4.459229849758496525e-03 -4.522671489465782818e-02 3.883740692288370489e-02 -2.288633650715892268e-02 4.396081380843991360e-03 -5.195562460876765494e-03 4.002176665922684375e-04 -8.095984043980102192e-04 3.031388628283106235e-02 -2.259105735743461782e-02 -4.116917646141093315e-04 1.123846886039439434e-02 -3.714769432083251971e-05 2.130313768119266595e-04 -7.164922488797383082e-02 5.174154474768772466e-02 8.402528561723023167e-04 -8.260573243085536296e-03 1.247910458012849583e-01 -4.998937979776422933e-06 3.384269565413344696e-03 -1.998677892486949457e-05 -7.742321593376443045e-02 1.362723618620738202e-02 -5.559502486224022870e-03 6.568571725086935417e-03 -4.020746068516641014e-02 4.670666223554612029e-02 -1.521518444892221503e-02 -8.566987751238912957e-03 1.600278530530206038e-03 -5.559747971519674037e-02 9.222205815009903995e-03 2.759008814405619972e-02 -1.441687659139794315e-05 4.927922548584509795e-03 2.120070388161575045e-02 -1.334398488316277259e-05 -6.932957306916052260e-04 5.407943244022720558e-03 -3.209820725567077504e-04 2.988060780879899978e-04 1.357491237751305355e-03 2.537477096331516879e-04 -2.377712181643795578e-04 1.345854455643993343e-02 -2.771113453077511329e-05 2.324955318389554382e-03 -3.425660393815047842e-05 7.015207174433958463e-03 3.383426313793357705e-05 -1.387360681628902088e-02 -6.437540442808521030e-03 -2.229569991404912414e-03 1.421030697455936097e-03 1.239634698847245572e-03 -8.287673262793401364e-04
