7.459424217298751998e-03 -8.865052925813464088e-03 1.369897895816467575e-03 -4.061274892171240665e-03 3.950912808161986985e-03 -4.289341247360979256e-03 2.927883222499236965e-03 -4.452352060415251493e-03 4.447303973093247147e-03 -4.151801542596826947e-03 1.528264193806086729e-03 -2.375404431807850991e-03 -8.471161012285011388e-04 -1.978337042799445183e-04 6.992082650420949029e-03 -4.482706759879009255e-04 -2.294122626513630473e-03 -4.611555650570058583e-03 4.428554514618316187e-03 5.980596977558034870e-03 -5.980570849679446750e-03 1.788716950966221441e-03 -1.788719796218233085e-03 1.264133240236500798e-03 -5.347081512024396110e-05 1.242548540022380766e-03 -6.527315976170252384e-04 9.352097299954431056e-04 1.535648578851113661e-03 -7.774335286734187719e-05 -2.901395030699883276e-02 1.343481029096704575e-02 1.414814505556837888e-02 -7.061651105402592639e-04 -1.346775827065732969e-02 5.953000306845849035e-03 6.509938186942306089e-03 -4.087194264734123994e-04 -7.169706124218445942e-03 1.977492306236296269e-03 6.276719238281046201e-04 -1.056246263836414247e-04 -3.635011080911790889e-04 3.631747234295471861e-04 -9.276526197290248807e-04 3.486749045363393332e-05 2.904490132435919719e-02 -5.507971783836589780e-03 -3.362024141311164421e-02 -2.839946254223131225e-02 2.822784551754064369e-02 -1.839853191559590040e-03 1.313492917761308011e-03 -5.258696593716897247e-04 -1.304584480859885239e-03 6.904646421955610604e-04
-8.865052925813464088e-03 6.726971834646820747e-02 -2.106551589560166221e-02 6.029017918537302179e-02 -5.251144619208690523e-02 7.763084080088249184e-02 -5.487071951906776629e-02 7.822391253848214043e-02 -7.810070384411364752e-02 5.724461509462238501e-02 -2.107133907808815890e-02 2.598533091133537962e-02 4.913796423674963824e-03 -6.566251325997504544e-03 -1.944341589707481669e-03 -8.426303563772827472e-04 4.114988789127554253e-02 9.845586815571100159e-02 -7.789271747366623144e-02 -5.574582310196046081e-02 5.574658291334999571e-02 -2.633802765433910023e-02 2.633809992860242435e-02 -5.204447807011694516e-03 2.506191915005187782e-04 -5.064812871228493128e-03 5.401996700244128362e-03 -3.941937542401459209e-03 -3.746996873156009135e-03 1.938287350223166945e-04 2.375967944359320405e-01 -1.103352596713547962e-01 -1.107679114505561585e-01 5.678342671967806336e-03 1.127055394303866365e-01 -5.024321137544885546e-02 -4.868332002563393462e-02 3.020469641795912874e-03 5.437787073842234586e-02 -2.119456330239051153e-02 -2.281216110745772768e-03 3.955641396797402094e-04 6.722044640484961878e-03 -6.706618038927364064e-03 3.238287708776493509e-03 -2.048714007033485376e-04 -2.444660826599185932e-01 4.326365961467038695e-02 2.812185761802942774e-01 2.419148457062265112e-01 -2.330589795539185216e-01 1.922551522547267730e-02 -1.847641766795737883e-02 5.304954392415392461e-03 1.873260468476986573e-02 -1.196778872650802218e-02
1.369897895816467575e-03 -2.106551589560166221e-02 1.342325232680705201e-02 -3.601081994501306727e-02 3.201988602010096691e-02 -3.960126513151004946e-02 2.542143026606719092e-02 -4.026238837811667998e-02 4.020051783868736767e-02 -3.782831813275971261e-02 1.392433263073342663e-02 -2.247788983146244840e-02 -8.553403391408613207e-03 -1.211494675646548934e-03 5.165090559850941260e-02 -3.380414769900330976e-03 -2.123988213755849744e-02 -4.875551995966546925e-02 3.989596273914846475e-02 4.886869030434844163e-02 -4.886876629780740472e-02 1.718272349252420936e-02 -1.718275692217888229e-02 8.924630040619288551e-03 -4.184908014436769801e-04 8.691830335224231402e-03 -8.123789624998158446e-03 6.591502165421900955e-03 7.380967988290416948e-03 -3.789713539264691605e-04 -2.473705530316926693e-01 1.122817261187622623e-01 1.135439317339762694e-01 -5.843274188341147229e-03 -1.144960349946162192e-01 4.816823304930855504e-02 4.728632378235778783e-02 -3.197301891949272737e-03 -5.458878332647209425e-02 1.678262377887851028e-02 4.672716807541477634e-03 -7.936297234304767788e-04 -3.641302915160038369e-03 3.636229177071658922e-03 -6.873293136788485858e-03 2.735449464978971165e-04 2.475893795727459878e-01 -4.360073471754370017e-02 -2.846481982156318646e-01 -2.427165118909030417e-01 2.403973249486650865e-01 -1.639264031305169914e-02 1.249656814461000756e-02 -4.699559293756915349e-03 -1.269726832549168509e-02 6.952741858651921396e-03
-4.061274892171240665e-03 6.029017918537302179e-02 -3.601081994501306727e-02 5.783750762882367003e-01 -5.740798468187211512e-01 4.051271945811134589e-01 -3.676678720826817570e-01 3.980743697250609392e-01 -3.979126637353665452e-01 3.780262585997895552e-01 -1.391514195990305736e-01 1.429044178451693292e-01 3.750842195359172307e-03 -1.450616615266634400e-02 -4.820255918720809385e-01 2.213748927870955174e-02 2.244799565647964679e-01 2.441887139857035205e-01 -3.902295001335653324e-01 -5.091448504533707675e-01 5.091395820233232117e-01 -9.642346221031125597e-02 9.642360195783125643e-02 -9.143652602920965267e-02 2.548187883995980518e-03 -1.036661945069602547e-01 -5.562828869228003681e-02 -7.770014433212574234e-02 -2.228488405045822851e-01 9.633007846994253234e-03 1.468501371068649419e+00 -7.654409193492961450e-01 -9.359787515739144137e-01 4.159494494775987233e-02 7.113053443919548080e-01 -4.092369204266891325e-01 -6.050067102273845032e-01 2.930942368930337591e-02 5.975701788510071610e-01 -1.311282839761117591e-01 -3.470851628411241591e-02 5.873063119812255151e-03 1.645132525594582978e-02 -1.649949904936163017e-02 5.131972798974462902e-02 -1.848283189938320541e-03 -1.529541931634141427e+00 4.279681201773527510e-01 1.848611243616643307e+00 1.492813677701965602e+00 -1.441597758243502225e+00 8.856543321461440854e-02 -4.887067884669702572e-02 1.834363424443575391e-02 4.950237255051870983e-02 -2.908923854185126515e-02
3.950912808161986985e-03 -5.251144619208690523e-02 3.201988602010096691e-02 -5.740798468187211512e-01 5.759348442982397120e-01 -4.000658083687917421e-01 3.673135045847299995e-01 -3.926747160910660228e-01 3.925372005382921636e-01 -3.744340019085617977e-01 1.378294248272591838e-01 -1.392615184299142161e-01 -1.429791158452077765e-03 1.372729531613811615e-02 5.018136670225495921e-01 -2.314247379613544944e-02 -2.215800203706107530e-01 -2.290537045740201338e-01 3.836905070567455112e-01 5.179607143604577635e-01 -5.179549176032299806e-01 9.374675442114557833e-02 -9.374687861178873649e-02 9.509011794337159096e-02 -2.630260590581550827e-03 1.079540088348749233e-01 5.832673706313402928e-02 8.095625798129262030e-02 2.323098589291405502e-01 -1.003979447214484871e-02 -1.497427805464754735e+00 7.819991707139062331e-01 9.596385751308057488e-01 -4.251325103481302242e-02 -7.249528086789887027e-01 4.186785931213387602e-01 6.225647688591425810e-01 -3.009158110903720207e-02 -6.137368995180861875e-01 1.329719558741124796e-01 3.718161427362574184e-02 -6.265256876105892991e-03 -1.571440819392708188e-02 1.576710303245792977e-02 -5.505703206278337453e-02 1.955871408388311534e-03 1.558058668000244174e+00 -4.384142355372693811e-01 -1.884573686020164507e+00 -1.519567674930224488e+00 1.469997941111947481e+00 -8.909843700939668043e-02 4.650596136861762098e-02 -1.794546351895731640e-02 -4.703283305273926740e-02 2.742423214661889388e-02
-4.289341247360979256e-03 7.763084080088249184e-02 -3.960126513151004946e-02 4.051271945811134589e-01 -4.000658083687917421e-01 6.032327139238570224e-01 -5.615569884824175295e-01 5.940505431013554105e-01 -5.938521655835482527e-01 2.760893706865613084e-01 -1.016286079231560058e-01 1.072859185747097599e-01 5.655228301260977961e-03 -1.196975693306111255e-02 -3.725276507250585012e-01 1.558872010531318734e-02 3.344335612185818096e-01 3.496245529458459900e-01 -5.868087819751333090e-01 -4.793935143340638527e-01 4.793884946455267415e-01 -1.013763674896053374e-01 1.013765216540132158e-01 -8.683891152980215133e-02 2.418794425324182276e-03 -9.848368372970368878e-02 -5.272130999711781285e-02 -7.386619884557023286e-02 -2.115901316977741309e-01 9.144438207383294090e-03 1.465655262469361286e+00 -7.635895004683013187e-01 -9.258392926390882627e-01 4.133654761477822265e-02 7.127153667644119395e-01 -4.092157035970823142e-01 -5.948983324965391173e-01 2.883750389536147637e-02 5.881981712336088464e-01 -1.373109888941652923e-01 -3.364204221786933069e-02 5.674948034184115579e-03 1.937000769936327374e-02 -1.940754041866517635e-02 4.971069432358129342e-02 -1.835440630280362221e-03 -1.517039098438983880e+00 4.187814058271494000e-01 1.830448632657371899e+00 1.482801570459302498e+00 -1.440012270915141279e+00 9.197095336017567513e-02 -5.736869986224981538e-02 1.938470829462603240e-02 5.799708067692917191e-02 -3.700043297444218643e-02
2.927883222499236965e-03 -5.487071951906776629e-02 2.542143026606719092e-02 -3.676678720826817570e-01 3.673135045847299995e-01 -5.615569884824175295e-01 5.349806535760471826e-01 -5.517624271549028681e-01 5.516313988803051016e-01 -2.367594120359628740e-01 8.715155702051026465e-02 -8.395818403685879894e-02 3.195308899936999490e-03 1.292807535710243858e-02 3.228896274166093705e-01 -1.234513392741721192e-02 -3.120584987143072975e-01 -2.972535848873323339e-01 5.448467801860878978e-01 4.301182964561930944e-01 -4.301131343098444915e-01 8.339950811764258731e-02 -8.339962582340511299e-02 7.819409029449862769e-02 -2.005578363258918220e-03 9.009169654781705450e-02 6.122815490039166392e-02 6.749152543041660179e-02 2.050759809539177414e-01 -8.807213261649434258e-03 -1.215723159977392109e+00 6.504127282674236898e-01 8.121156919041980782e-01 -3.545642813127608539e-02 -5.969999459932453512e-01 3.608212028230336488e-01 5.482402022377943496e-01 -2.564977088501949401e-02 -5.339456001189556433e-01 1.202255172366004654e-01 2.914401921633089781e-02 -4.908422394949722191e-03 -1.551020472722744632e-02 1.555360154713533553e-02 -4.310590143819904158e-02 1.567038459560990589e-03 1.266699051734333725e+00 -3.752074629916099524e-01 -1.542935726960927623e+00 -1.237225822188599000e+00 1.197099855851867511e+00 -7.519649891746478521e-02 4.429738547703528789e-02 -1.456035025725214982e-02 -4.468447858576925918e-02 2.963603012312765114e-02
-4.452352060415251493e-03 7.822391253848214043e-02 -4.026238837811667998e-02 3.980743697250609392e-01 -3.926747160910660228e-01 5.940505431013554105e-01 -5.517624271549028681e-01 6.393962510158783807e-01 -6.392107062218690405e-01 2.669753955246332300e-01 -9.827369880514327805e-02 1.044579750690485948e-01 6.182215980577147711e-03 -1.136671626541901729e-02 -3.534990280155420606e-01 1.483787435107710405e-02 3.486221546052736819e-01 3.727757788960038288e-01 -6.298944989333868927e-01 -4.749882690865847024e-01 4.749833251049380700e-01 -1.061675138833160781e-01 1.061676639578862241e-01 -8.634420994488102574e-02 2.417199689894651907e-03 -9.778150150117802253e-02 -5.151515367007673124e-02 -7.338015351700109823e-02 -2.094256754265277354e-01 9.060889161504721845e-03 1.467750946812599766e+00 -7.632046204186547778e-01 -9.234905848534482598e-01 4.129735435993801135e-02 7.131809944619089681e-01 -4.079240240011197671e-01 -5.911487469827778618e-01 2.872698340009176982e-02 5.851456085501526294e-01 -1.368345536721282674e-01 -3.357653118885331467e-02 5.665887447985985641e-03 1.937580754619493834e-02 -1.941233266333055457e-02 4.960868103463911272e-02 -1.833033527587532444e-03 -1.518164375883709560e+00 4.164229106288540039e-01 1.830287989020510597e+00 1.483893489570394131e+00 -1.441936432245163324e+00 9.213651189953850351e-02 -5.730327172390477924e-02 1.924039236336132219e-02 5.791501776048444544e-02 -3.691939248052947264e-02
4.447303973093247147e-03 -7.810070384411364752e-02 4.020051783868736767e-02 -3.979126637353665452e-01 3.925372005382921636e-01 -5.938521655835482527e-01 5.516313988803051016e-01 -6.392107062218690405e-01 6.390255741939053769e-01 -2.668040477466844251e-01 9.821062698219766574e-02 -1.043757457827203666e-01 -6.163059076601939447e-03 1.134818652423448537e-02 3.534947649135763981e-01 -1.484045403980770693e-02 -3.485161495239214036e-01 -3.724922780649977949e-01 6.297057386889727271e-01 4.748346104739454843e-01 -4.748296642199114070e-01 1.060922340937442698e-01 -1.060923839539071045e-01 8.633134434977178528e-02 -2.416563064939202931e-03 9.776882348911222764e-02 5.153052218364020942e-02 7.337018119345271872e-02 2.094181749393142777e-01 -9.060518252088702387e-03 -1.467090772070719140e+00 7.628989684042322139e-01 9.231858176537448557e-01 -4.128166105164952915e-02 -7.128680149251577225e-01 4.077854972461514849e-01 5.910168649481880587e-01 -2.871871931110819495e-02 -5.849970984031064303e-01 1.367758060535716746e-01 3.357143322660413598e-02 -5.664978786565077161e-03 -1.935666833824300354e-02 1.939323973886189836e-02 -4.960157118881881877e-02 1.832516715995735753e-03 1.517484156100951109e+00 -4.163048763831979637e-01 -1.829506924687864355e+00 -1.483220099581011420e+00 1.441288501358157559e+00 -9.208250514792720720e-02 5.725050750716351861e-02 -1.922513108801026868e-02 -5.786127257007434715e-02 3.688542970972098767e-02
-4.151801542596826947e-03 5.724461509462238501e-02 -3.782831813275971261e-02 3.780262585997895552e-01 -3.744340019085617977e-01 2.760893706865613084e-01 -2.367594120359628740e-01 2.669753955246332300e-01 -2.668040477466844251e-01 5.131833283646679567e-01 -1.889026174558232352e-01 1.915550755374069158e-01 2.649951675249603410e-03 -2.153818276969056422e-02 -6.065355854004051972e-01 2.797214786850714049e-02 1.523721447742592827e-01 1.899627194436535049e-01 -2.551528466720262567e-01 -5.866285254283750694e-01 5.866230170326294235e-01 -1.034200163996027433e-01 1.034201706489655537e-01 -1.001763164131430073e-01 2.766177027680692679e-03 -1.138761031945547536e-01 -6.288712500168412711e-02 -8.534672667293627391e-02 -2.463094673578377636e-01 1.062563022654795970e-02 1.570119963261616958e+00 -8.197639927830530082e-01 -1.008656704220993960e+00 4.465240797342764217e-02 7.591837936408770693e-01 -4.385174525185489003e-01 -6.559787448231502172e-01 3.167368671809417391e-02 6.469278197192149804e-01 -1.366438845863710561e-01 -3.741158399391907724e-02 6.344117409223680795e-03 1.635358838617732152e-02 -1.641144974878017138e-02 5.531331010348494726e-02 -1.975610476092460200e-03 -1.651232391077894768e+00 4.693380687545298247e-01 1.999654408275470363e+00 1.610768073533082489e+00 -1.541153037072616749e+00 9.290378150605070606e-02 -4.698488716218903599e-02 1.889760678687991274e-02 4.773456023683649019e-02 -2.610253924567550177e-02
1.528264193806086729e-03 -2.107133907808815890e-02 1.392433263073342663e-02 -1.391514195990305736e-01 1.378294248272591838e-01 -1.016286079231560058e-01 8.715155702051026465e-02 -9.827369880514327805e-02 9.821062698219766574e-02 -1.889026174558232352e-01 6.953499251715164475e-02 -7.051106816809830924e-02 -9.751530753511020730e-04 7.928284914974541298e-03 2.232667205702043300e-01 -1.029657868241448324e-02 -5.608824233165052991e-02 -6.992463231442336280e-02 9.392175676360269010e-02 2.159388229793478831e-01 -2.159367953024076137e-01 3.806880002354647019e-02 -3.806885680194670857e-02 3.687515272588196003e-02 -1.018232132547647979e-03 4.191811923329030742e-02 2.314910354363080083e-02 3.141638537325174008e-02 9.066735596866477842e-02 -3.911329261968738216e-03 -5.779642755335815396e-01 3.017569136538784114e-01 3.712889949187049288e-01 -1.643664721657257799e-02 -2.794570476793990510e-01 1.614193047385965030e-01 2.414675729119381553e-01 -1.165916254137319003e-02 -2.381357685376513933e-01 5.029889321515805534e-02 1.377141745355098777e-02 -2.335303197655794454e-03 -6.019735751460092953e-03 6.041034656849415818e-03 -2.036115154737952460e-02 7.272321033803104623e-04 6.078218130932643293e-01 -1.727643346511123779e-01 -7.360766884642971908e-01 -5.929267586591319139e-01 5.673015777744591093e-01 -3.419800759020009268e-02 1.729500389296059759e-02 -6.956172671728767277e-03 -1.757095207637352288e-02 9.608267183806669734e-03
