2.044631025433790994e-01 4.946029740894525989e-02 -1.495493386826396986e-01 -5.131986436728809206e-03 -3.638948876381868647e-02 6.417803940417902975e-02 4.239099342225525341e-03 -1.389754274453969089e-02 -1.164927860562558343e-02 1.285521812810433775e-02 -6.535312867652342053e-03 -8.094407639323357440e-02 2.272505788192902623e-03 6.670559497491783396e-03 -2.498931424770626467e-03 1.023335148062622102e-02 -4.117894307192864617e-02 5.661533145388661890e-03 -7.459953023760653237e-03 -4.188091654923244665e-03 1.073409234973150134e-02 -5.913949141963528548e-03 1.093132699670687907e-01 2.044630977750455658e-01 1.217521933881463014e-02 -7.723047462328216928e-02 -1.817898518944671415e-01 -5.063033575006674857e-03 -2.032613455295716068e-04 9.186894825183313743e-04 -1.075916812000542871e-01 1.698775620158727781e-02 -6.019510494967751646e-02 -1.755126256968840212e-02 -7.510502506160458835e-02 -1.057521483173195533e-02 6.362391756655706720e-02 -3.442889523620772801e-02 3.897292860067424081e-03 1.108211967274879903e-02 -2.128564040236238450e-02 -1.087944887529496141e-02 4.029543280151835771e-02 1.365372221097976195e-03 9.826914236800285071e-03 -1.204544715304279451e-03 2.153703554062903758e-02 -2.727880432380827558e-03 -8.132547789041592867e-03 -1.208096370689720755e-02 -9.655617907875558605e-04 9.649980279749706749e-03 -1.247163681984580705e-02 -2.295208323637473128e-03 -1.228397008191727119e-01 3.489947331403867037e-02 1.596029075415018525e-02 -3.380361134643103393e-02 -3.592931073064186548e-02 6.715427057009722839e-03 1.686887410380263908e-02 5.970752956048697158e-02 -5.969537148178061248e-02 -3.223648654022365310e-03 3.039665119071440630e-03 2.011051383275142546e-01 -3.135276070638874299e-03 -9.145969940667192377e-02 -2.508188568716216565e-02 -2.027361925921958297e-02 4.338820211184949566e-02 -3.131314314741223681e-02 -3.741865335576103485e-02 -1.254248793284827405e-02 1.239590974803503505e-02 -1.771228771145231390e-02 -5.239195218619391130e-03 2.132572988437406447e-01 9.883258282296743247e-02 -1.105748286538058706e-01 -7.050365326778375297e-02 -7.214536342671671980e-03 -7.545347541097719574e-03 2.308071597590162928e-04 7.539697433694874003e-03 1.063851920317953302e-02 -4.670872651285585242e-06 1.475379381391438427e-01 3.843467138809244371e-02
4.946029740894525989e-02 1.520980952933116866e-02 -3.289408360309094281e-02 -5.475203694760038230e-03 -6.647210362989077782e-03 1.360295641395192247e-02 -4.528277677172925088e-04 -1.209460544343746386e-03 6.666964100058965720e-04 1.466624458586745540e-03 -4.211888026485774515e-04 -1.639958668365302727e-03 8.055710245280709152e-04 1.664383044430541025e-02 -5.053975295706754920e-04 -6.022067680023924629e-04 -2.836843646814028903e-03 -3.307070616530501410e-04 1.919934828923236135e-03 4.254509840338069815e-04 7.541727228960258111e-04 2.737500486060501659e-03 3.179822366035330722e-02 4.946029614232697047e-02 1.951151027060622550e-03 -2.192162622653680976e-02 -3.329433423734031589e-02 -1.617732151930122543e-03 -1.294619928752151357e-04 3.329349179725057863e-03 1.212120747871412232e-02 3.490767120546855139e-03 9.351253339460214187e-04 -1.990953074849156120e-04 -2.581984280848103729e-03 -9.294124741237893943e-04 2.230162033849836505e-03 9.998288359606673573e-04 9.463287875942169190e-04 1.851022340468872081e-05 -4.805975648858115332e-03 -2.005771298483566799e-03 2.354453578584201495e-04 -3.237560933755338896e-04 2.523992885359082998e-03 -3.590577509759444903e-04 -1.113843037358309800e-03 1.059674084709466254e-04 -2.059712491049261150e-03 2.333119402858322908e-02 7.985930765857215995e-04 -2.136345045837832052e-02 -1.427955459828066966e-03 -4.450797867358284197e-04 -1.722194019553216146e-02 7.393296453491519232e-03 3.948178788813097410e-03 -8.386965961948317574e-03 -9.605057480707116652e-03 1.812663440999746868e-03 8.546215292692227461e-03 1.625602828919011852e-02 -1.625331543353178074e-02 -7.308109964812244987e-04 6.782679621905978980e-04 5.559182384518353975e-02 1.417351541390150663e-04 -2.475707396442264341e-02 -4.199590251713100457e-03 -5.758411645844549454e-03 1.154707407811245493e-02 -7.697645888423152241e-03 -7.462404867265893388e-03 -2.044399333831753169e-03 1.996764943579596666e-03 -6.271963718762384871e-03 -5.356818206507971917e-04 6.097910758538635512e-02 2.852289009636353387e-02 -3.362821051376029685e-02 -1.993429885949161290e-02 -1.345568937765438764e-03 -1.401203098498959593e-03 3.622543882024068028e-04 1.528913844117054050e-03 1.623555847195984423e-03 -7.867865264847004865e-06 4.654261583590861562e-02 -7.911654101413151050e-03
-1.495493386826396986e-01 -3.289408360309094281e-02 1.127040798511290409e-01 -5.140872151591234680e-04 2.879487974070465625e-02 -4.888709995749527387e-02 -4.593092359730963775e-03 1.233982215366166355e-02 1.204096192307280676e-02 -1.105963592122590801e-02 5.952032035382521895e-03 7.732914029937654199e-02 -1.402020175379448726e-03 1.029826910557868347e-02 1.927785734375230984e-03 -1.059380018335722047e-02 3.731351279985675728e-02 -5.862413880003106322e-03 9.207195615993380919e-03 4.517602585663797743e-03 -9.704581141688740920e-03 8.537704488412636850e-03 -7.453714968836702703e-02 -1.495493353089108746e-01 -9.908869930918339647e-03 5.320933529231650083e-02 1.437664112430294960e-01 3.304590069747880259e-03 6.763943773009737509e-05 2.463517998338542615e-03 1.171946460259191275e-01 -1.305153555939828416e-02 5.967673294291690744e-02 1.692346315947629298e-02 7.067826568639336282e-02 9.380746587992580543e-03 -5.983140200637889622e-02 3.460466924816902462e-02 -2.846730185262611682e-03 -1.079648722048637613e-02 1.591400994383644282e-02 8.590833841358646791e-03 -3.908920076750866529e-02 -1.659202611057591491e-03 -7.041214539702854089e-03 8.128705341696152668e-04 -2.214022034034896294e-02 2.768820825383946048e-03 5.855105321206131343e-03 3.530978511920888213e-02 1.747335645012201670e-03 -3.095882902919699572e-02 1.072665595011451298e-02 1.789908456320457109e-03 1.024649717492335799e-01 -2.658624352599248467e-02 -1.158669303121717502e-02 2.451397153177837379e-02 2.535815644700918983e-02 -4.722262866377849311e-03 -7.831093442947323693e-03 -4.184571853997830909e-02 4.183659404220370359e-02 2.407682797879195837e-03 -2.281211613621584536e-03 -1.401215739063249588e-01 3.201708855301817376e-03 6.425493842800104882e-02 2.023762560050540102e-02 1.396998213531323689e-02 -3.068293335871737082e-02 2.278651767560073080e-02 2.897173588739773015e-02 1.017500781863543875e-02 -1.008002674802691186e-02 1.095104765725493472e-02 4.567881497255929339e-03 -1.465367339876622321e-01 -6.764561066821450641e-02 7.395166657067440974e-02 4.867283624817132087e-02 5.680681296550598239e-03 5.947081499414073359e-03 1.395941361139109329e-04 -5.812377295347604528e-03 -8.739862273226376571e-03 -3.378084344753717723e-06 -9.699085674042928762e-02 -4.550278386752377308e-02
-5.131986436728809206e-03 -5.475203694760038230e-03 -5.140872151591234680e-04 6.216049156686673793e-01 -1.308414010590840393e-01 2.603808516935448569e-01 7.653630665168928426e-02 -9.781303866357360377e-02 -1.472811688781164308e-01 1.533075919569460988e-01 -4.930679211327610584e-02 -8.237121520500882976e-01 3.001418743789457944e-02 -5.815497927165533820e-01 -1.411374878380952831e-02 1.365935886838220981e-01 -5.063942566282687574e-01 8.433576885477437604e-04 -3.608070680521437423e-01 -4.201175840854517313e-02 2.403220476016643681e-01 -1.101716782841768855e-01 -1.812431050702399682e-02 -5.131986052449995575e-03 5.770941651083760782e-02 -1.727613115132587904e-02 -1.533275374852795525e-01 -2.214138270551647275e-02 3.983431252406530523e-03 -2.619399176758486214e-01 -3.410674016715236956e+00 1.768200006434922367e-02 -8.253736121357547750e-01 -2.202693112822772248e-01 -7.517889482131607792e-01 -7.453514667425434337e-02 6.079528652073077355e-01 -4.612992245843252626e-01 1.224057913133358086e-02 1.365926956195017694e-01 -9.876866503818010345e-02 -2.692670007183939687e-02 2.657664747970046037e-01 3.863016753511099022e-02 -4.155060448035939602e-02 5.714900305775609014e-03 3.168121960430489437e-01 -3.881082030520116577e-02 -3.923951733856861912e-02 -3.587945678020929563e+00 -1.293786578867124060e-01 3.073849563899341053e+00 -1.259657157804587868e-01 -1.281378668443112698e-02 -8.433571982659008315e-01 1.261364074050253803e-01 8.412870200568488277e-03 -2.682580603935814717e-04 4.283159736626464265e-02 -1.352299387248901384e-02 -2.168186293942117870e-01 -1.274094258349822428e-01 1.273922227496611936e-01 4.848448315288502765e-03 -4.297382685951325887e-03 -1.112165312600129186e+00 -5.093806300053920627e-02 3.723313619794916263e-01 -1.244254274679885836e-01 1.115398160258786048e-01 -1.753345673863151155e-01 8.147096302849195226e-02 -9.025388270192621909e-02 -9.006800823226168359e-03 1.017105489090577505e-02 1.271926593152748752e-01 -1.925485576150596789e-01 -1.190782018975830248e+00 -5.335970362456261551e-01 7.719650946299269068e-01 3.663696857202976553e-01 -5.409672267204088808e-02 -7.586345632385560478e-02 -3.508436180840873719e-02 6.397781840126762209e-02 1.155648160117450085e-01 6.197885759295424695e-04 -8.223575395001095911e-01 5.614229482785948466e-01
-3.638948876381868647e-02 -6.647210362989077782e-03 2.879487974070465625e-02 -1.308414010590840393e-01 2.024361928733070803e-01 -1.591122240205952998e-01 -1.917894211667672127e-02 2.049021165189210958e-01 8.010451726279334272e-02 -1.088390258998497145e-01 3.443788174970257437e-02 5.011718313314871276e-01 1.447085397033846810e-02 4.068925106212089582e-01 7.354682424333561751e-03 -1.361304891017205143e-01 1.589970299674881016e-01 -4.357958386577604620e-02 1.362732063607244859e-01 3.723114459447242341e-02 -1.085617297289572097e-01 7.525619503468973515e-02 -1.360618197904781869e-02 -3.638947742424752940e-02 -4.454460707275823689e-02 1.231744196489000659e-02 1.668745446524883269e-01 9.109587826142682629e-03 -9.108242725704429610e-04 1.364523834521872980e-01 1.201400903778665041e+00 -7.789471058271152382e-02 4.046484241914604096e-01 8.867443514207332123e-02 4.414710688991945187e-01 5.041266818876911915e-02 -3.467666111797608197e-01 5.323840023313184400e-01 1.879457081734956306e-02 -1.912350556649775879e-01 4.225426487266237263e-02 6.250721619782302618e-02 -1.778340470887662117e-01 -1.412796829824386827e-02 1.811748435364159832e-02 -1.879336414636726543e-03 -1.797521108850019256e-01 2.226377664629507203e-02 4.472719608571761041e-02 1.476051377209211202e+00 5.513697313799533622e-02 -1.268461973469676041e+00 8.873311553455082157e-02 1.352103626188918065e-02 4.979537972619619834e-01 -8.068200515840145970e-02 3.124167305675033465e-02 -1.862494857781265417e-02 -2.162189665184488518e-02 1.233480041696081997e-02 1.374092214795178957e-01 -7.930042727784528123e-02 7.931507007793947572e-02 -3.960431157429428368e-03 3.660769311547641333e-03 -4.455771018014437757e-01 -8.570132223399185055e-04 2.805488822712705610e-01 2.782684031302751770e-01 5.125236638260789734e-02 -1.628759311045294700e-01 1.492588442067288301e-01 5.260026044313961813e-02 8.047956660244591845e-03 -8.707850795172181191e-03 4.458396406978035360e-03 9.732914418602763018e-02 -3.731508175217825296e-01 -2.617695297332856552e-01 2.256243472110170678e-01 1.902449841571933753e-01 5.174098570654290380e-02 5.568009326305381479e-02 1.157886853666364145e-02 -5.020083263147854385e-02 -8.991159447398672233e-02 -2.926447017668823967e-04 3.939069089903706744e-01 -3.386832691491000191e-01
6.417803940417902975e-02 1.360295641395192247e-02 -4.888709995749527387e-02 2.603808516935448569e-01 -1.591122240205952998e-01 4.916159799787868101e-01 1.702886798992062772e-02 -9.131965932146809961e-02 -8.732316089546786342e-02 5.697327768052309199e-02 -4.095139762508720471e-02 -5.193516677168227291e-01 -2.251201309304836067e-03 2.578709953913705874e-02 -1.342838810455696148e-02 6.504830083917211014e-02 -3.098548795247395571e-01 4.096545265055880763e-02 2.638272730032330260e-03 -3.901154861619867548e-02 2.792837829889444415e-02 -7.364483594861354065e-02 3.723490246090400274e-02 6.417802391519783489e-02 5.390017772085874820e-02 -2.985363030127297437e-02 -2.260730045200057547e-01 -1.018756516172312013e-02 9.503922148018262728e-04 -8.233567037411120004e-02 -1.555235865522165639e+00 6.109631356366248406e-02 -3.771433476393232787e-01 -9.553155290938784849e-02 -4.327888334957301630e-01 -5.637306550323085280e-02 3.494706626160075658e-01 -2.919387121321459500e-01 -2.062849283031232064e-02 1.479951433858668064e-01 -6.783725756896455406e-02 -5.709125814028577495e-02 2.892410466212038123e-01 1.883279807615211715e-02 -8.216044084175965281e-03 7.981411988650621544e-04 2.012072619106708982e-01 -2.498015632919135115e-02 -5.743071380889452904e-02 -1.773622117982259994e+00 -6.788427472135429019e-02 1.559656108246413986e+00 -1.113817822885766751e-01 -1.437087691692223029e-02 -4.595627940228461661e-01 8.037848175710470000e-02 -3.252954835810369788e-02 3.763027146537412798e-02 3.685908925743881098e-02 -1.283746379985199922e-02 -5.358197488779668088e-02 1.125842217844817694e-01 -1.125867698143730722e-01 5.842012829336429985e-04 -6.374071577449149945e-04 6.748788281886488605e-01 4.779159978141690746e-03 -4.130853161088616221e-01 -3.126446011842284878e-01 -7.540975982336806105e-02 2.187838875297284935e-01 -1.904584476652924629e-01 -4.416553527250577371e-02 -1.169590655123340858e-02 1.133604405179176704e-02 -7.534827609006415627e-02 -1.014574667139822167e-01 6.852231122900107607e-01 3.858734242303020756e-01 -3.936739597414652403e-01 -2.674859643543522347e-01 -5.884277051161236616e-02 -6.646599045892877256e-02 5.280278520469321515e-03 5.730591392778625753e-02 8.144967548056554485e-02 1.320849665868647788e-04 2.538421310933335895e-01 3.919826258285309395e-01
4.239099342225525341e-03 -4.528277677172925088e-04 -4.593092359730963775e-03 7.653630665168928426e-02 -1.917894211667672127e-02 1.702886798992062772e-02 2.598252038326832533e-02 8.632143559908331612e-03 -2.328687403241276599e-02 2.437333653147664633e-02 -6.929882509189921186e-03 -1.236069702096139061e-01 4.673092567540684805e-03 -1.057249436804542503e-01 -1.661617052007896469e-03 2.178762096255909206e-02 -6.509624974013639154e-02 7.045696832900440621e-04 -6.229818008576119143e-02 -7.127517622555815807e-03 3.918722530079782329e-02 -2.221832239084479618e-02 -2.131166135590670078e-03 4.239099770325723861e-03 7.218408935485945595e-03 -4.098412128005088362e-03 -2.424165336040564125e-02 -3.103125025358757609e-03 6.899349992143250085e-04 -3.945013789490373068e-02 -4.493409537413554089e-01 2.782229139804463357e-03 -1.864815880057614228e-01 -5.462149011601062643e-02 -1.066689597245150806e-01 -9.026931845620964068e-03 8.154782964809514922e-02 -6.069714493654607135e-02 5.470871710487271861e-03 1.346690130928485628e-02 -1.760459799018077032e-02 -2.953838012672801907e-03 3.742201361787999420e-02 5.429841286146099358e-03 -6.598575370092536231e-03 9.485336779775172195e-04 4.565558152008933335e-02 -5.549740609135822567e-03 -3.202035973028790564e-03 -4.539362522323418525e-01 -1.608017161926700994e-02 3.855612466443095743e-01 -1.338594032244843496e-02 -1.984913364975103133e-03 -1.327502693365340825e-01 1.595594586439790658e-02 -4.988763104366697801e-03 5.042129658303772834e-03 1.284420447246501645e-02 -4.186421855098930098e-03 -4.350727060474449820e-02 -2.483527555298132086e-02 2.483175350809330162e-02 9.921135671110842009e-04 -8.799572724767914600e-04 -1.958649489303196933e-01 -8.444881819569895892e-03 7.461270887046447808e-02 -4.542889165018384849e-03 1.995943242040509186e-02 -3.540178252722564478e-02 2.006523977079145010e-02 -1.438078545245680649e-02 -1.802040337367517798e-03 2.024832170014626790e-03 2.426329851493945478e-02 -2.555808859851663867e-02 -2.122702957106020472e-01 -9.900593407474460317e-02 1.379731096684262970e-01 6.749792842023660810e-02 -6.075166749136370892e-03 -8.957034248726654727e-03 -6.238440403063169257e-03 7.497260201201473399e-03 1.544480719789201664e-02 9.791422764468707505e-05 -1.472641424155894663e-01 9.104505131664845929e-02
-1.389754274453969089e-02 -1.209460544343746386e-03 1.233982215366166355e-02 -9.781303866357360377e-02 2.049021165189210958e-01 -9.131965932146809961e-02 8.632143559908331612e-03 3.403348772707299741e-01 7.646408905138049605e-02 -1.137732011955715078e-01 3.448123550249983238e-02 4.958788272737889580e-01 2.772460731379089091e-02 5.908604936023220677e-01 4.427063475345339658e-03 -1.722275270476033293e-01 9.177265508034149200e-02 -5.621105060772972617e-02 1.368555551828680716e-01 3.806991169731344798e-02 -1.078194607325604210e-01 7.189560005782962004e-02 1.832318753304134663e-04 -1.389753215714616824e-02 -4.358127188982863914e-02 6.466812302384921957e-04 1.473492122831021323e-01 7.710920168003195137e-03 -5.778096025013013289e-04 1.482459341318287382e-01 1.101111131483197836e+00 -7.822766065961131443e-02 3.020921810471341451e-01 3.632291242990665775e-02 4.444047558513567475e-01 5.231179089836449775e-02 -3.534188446893224422e-01 6.622074676548779237e-01 2.772057873555652460e-02 -2.219758996114957195e-01 2.991001421560041812e-02 7.039601007093594653e-02 -1.704132905593190306e-01 -1.299661670733669692e-02 1.798178640219670263e-02 -1.741660527534730435e-03 -1.750153097488484077e-01 2.174653882941185098e-02 4.266541175847706618e-02 1.368952862398372883e+00 5.158870165867901481e-02 -1.179359393296016911e+00 8.842271783934511908e-02 1.247478620098497852e-02 4.587867165135659508e-01 -7.272359248414156374e-02 3.342063001889996471e-02 -2.573672412847717323e-03 -1.380941431784450538e-03 9.063305277599947168e-03 1.513752477490339088e-01 -9.321257860653904548e-02 9.323023672948051177e-02 -4.791941097928076321e-03 4.414896614223515550e-03 -5.417700064921202596e-01 -5.668854397676392765e-03 3.221520180030078007e-01 3.241559866724521566e-01 6.077773511397544653e-02 -1.857339167596381568e-01 1.681669770839352707e-01 5.014563479456610878e-02 6.070055299937528355e-03 -7.059758996004291375e-03 -4.634049594193646003e-03 9.267972387170278492e-02 -4.396500227097316360e-01 -3.240263836388369567e-01 2.963511147098006338e-01 2.367903404715465954e-01 5.170133513900560668e-02 4.997364465423381752e-02 1.068053728275867101e-02 -4.494407808602698950e-02 -8.985672920665829788e-02 -3.126857241222662643e-04 6.019217134751578824e-01 -3.300020214997214096e-01
-1.164927860562558343e-02 6.666964100058965720e-04 1.204096192307280676e-02 -1.472811688781164308e-01 8.010451726279334272e-02 -8.732316089546786342e-02 -2.328687403241276599e-02 7.646408905138049605e-02 6.640422502480851363e-02 -5.694904376002967589e-02 2.465240520436324037e-02 3.714978108174834537e-01 -6.579807844041900516e-05 2.600905828076400250e-01 4.386381503327979950e-03 -6.927643885019546532e-02 1.441085182119325736e-01 -2.233657862448542447e-02 1.051443714234945037e-01 2.549058538610864122e-02 -7.119228097692785473e-02 6.428427226828667407e-02 2.989820329128252668e-03 -1.164927593875726003e-02 -2.330139270586060324e-02 1.120029093828567301e-02 8.310228222326090930e-02 6.463581701722323838e-03 -1.408783900241476024e-03 8.953976614037177650e-02 9.844706812148743547e-01 -2.446902873414433938e-02 3.084832156424571203e-01 7.684802907367437041e-02 3.261388208162314672e-01 3.556453579921487612e-02 -2.630652280371845175e-01 2.441473956116731459e-01 4.557383440323646388e-03 -7.941582682380128599e-02 3.213295012945364959e-02 2.266481583586460111e-02 -1.614514666634977447e-01 -1.313316253747841278e-02 1.168687058303443174e-02 -1.526439938081553720e-03 -1.331956450882074150e-01 1.627599369876333094e-02 1.767305195810738722e-02 1.049684274919894467e+00 3.852161930834044345e-02 -9.020420088936392800e-01 4.801441954292037795e-02 7.026881879919388667e-03 3.244818162615985546e-01 -4.494742292683154977e-02 1.871170027541821032e-02 -9.220849710349707587e-03 -1.959638112804779064e-02 7.880004664985205270e-03 9.064920876437580766e-02 5.581262544979330789e-03 -5.573201064704180231e-03 -2.233547525025551470e-03 2.014661879433490062e-03 1.042859596714170306e-01 9.896847368124820840e-03 -4.526144190799540404e-03 9.388614602580393209e-02 -8.978284977541595852e-03 -6.614503774659221194e-03 2.163051509474398296e-02 3.173533065683361437e-02 5.328165533607257497e-03 -5.780629902270058816e-03 -2.685669225073443814e-02 6.124827404056863711e-02 1.468744192098712653e-01 4.123865200948514248e-02 -9.947780768639431781e-02 -2.466214055616495343e-02 2.328051897876165510e-02 2.787396692951118679e-02 1.045564870449924681e-02 -2.412859953951374328e-02 -4.567851007051242779e-02 -2.065228222611998287e-04 2.790674256684967380e-01 -2.853242649581357315e-01
1.285521812810433775e-02 1.466624458586745540e-03 -1.105963592122590801e-02 1.533075919569460988e-01 -1.088390258998497145e-01 5.697327768052309199e-02 2.437333653147664633e-02 -1.137732011955715078e-01 -5.694904376002967589e-02 9.745417978242409962e-02 -1.860096760786266248e-02 -3.419179676176797300e-01 4.491422588028805458e-03 -3.394825491517574068e-01 -5.009306479043977925e-03 8.762923070119882363e-02 -1.394727593407428246e-01 6.437859962327712078e-03 -1.938748737691785851e-01 -1.959560165217585567e-02 1.327812000102632506e-01 -4.836425403106890675e-02 -3.660100070588510630e-04 1.285521514620547451e-02 2.655293666350944104e-02 -5.777127047503926964e-03 -8.542268692165252975e-02 -8.384881462323653598e-03 1.279886684062075692e-03 -1.177214231771978731e-01 -1.093959051165238172e+00 3.441605761439626293e-02 -3.303546873631449943e-01 -7.940988014756238111e-02 -3.152185206482703284e-01 -2.838227409581945901e-02 2.461151956646977224e-01 -3.366714901457159015e-01 -3.356786974441226118e-03 1.037916621646786663e-01 -3.140448929223710328e-02 -2.737648895150721420e-02 5.640407569031294366e-02 1.094793989908201398e-02 -2.178132864964214474e-02 2.699724414516025371e-03 1.276946843508675600e-01 -1.569454629518649350e-02 -2.150070901543671767e-02 -1.228767448432976694e+00 -4.456053944156392749e-02 1.046905735242087632e+00 -5.313450926052748491e-02 -6.890189068245385594e-03 -3.609254439410924387e-01 5.248394172560585935e-02 -1.141431052542897680e-02 1.604303404132102415e-03 1.358520184407256866e-02 -7.253465569424201974e-03 -1.154468477101011359e-01 -9.763366163027852387e-03 9.752108485096645796e-03 3.116621726289388414e-03 -2.813758891385818427e-03 -1.598692271030743850e-01 -1.241264285129190653e-02 2.337458129695969486e-02 -1.115529210973946750e-01 1.414639815651928985e-02 9.240479038114578561e-04 -2.128419450060499429e-02 -4.071797196934899554e-02 -4.351714768141207342e-03 5.079625945598280172e-03 4.338416023127958376e-02 -7.548364990458381052e-02 -2.216984707867102888e-01 -6.525837935098763309e-02 1.425728212708884113e-01 3.942990048333498004e-02 -2.796492344135601688e-02 -3.332910576430595656e-02 -1.548311601062467638e-02 2.946082344394925293e-02 5.806392585361605518e-02 2.765587355030618743e-04 -4.708525168462548982e-01 2.052434751918896794e-01
