1.275997605728623752e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.507259663867435373e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.275997605729669360e+00 0.000000000000000000e+00 4.661379830667496393e-01 -3.919417897872499723e-01 -1.789061909511985571e-01 0.000000000000000000e+00 1.963282945821857861e-01 -4.421225983599046810e-02 -6.906133696437501968e-01 -3.509994319663734541e-01 8.026122368420186837e-03 -3.860275073865599565e-02 -2.237611898747494943e-01 1.562952871436128167e-03 -1.733780264635871038e-01 2.657865274375250664e-01 -2.224176891091872166e-01 9.885809883208947213e-02 -8.381636169865448738e-02 6.942704249127594485e-02 5.337452199190605324e-03 1.062181761221310354e-02 1.626632837659556017e-08 8.767845571568855245e-02 4.216818415078205963e-03 -8.356448284002133964e-02 1.351147091247841686e-02 1.056053807522981842e-02 9.508323369228081912e-02 5.562971686026347423e-02 -4.411547769195057200e-01 4.442039400579895769e-01 5.215390903197009154e-01 9.649769358962878574e-02 -1.000219819118727121e-01 -3.694971498822022943e-02 9.430246754891580263e-02 3.377504443528835804e-02 -2.533284692597533375e-02 -8.680996947930579369e-03 -9.549038571877914092e-03 9.549039174530243174e-03 7.480871399833398383e-02 1.503145106635928605e-03 2.533284882154394624e-01 1.106745956896300759e-01 -6.818688657957364639e-03 2.971369251042307869e-01 -3.902101530955042752e-01 3.220364937324052268e-01 -1.758978778881510087e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.507259663867435373e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.018474790833238552e-01 0.000000000000000000e+00 0.000000000000000000e+00 -5.507259663871728605e-01 0.000000000000000000e+00 -7.055771201508808099e-01 6.292915517044271878e-01 2.712164473387067010e-01 0.000000000000000000e+00 -2.649525081858472575e-01 -4.678554953378995934e-02 6.607667934689023248e-01 3.430489788707885013e-01 -7.642677153225041660e-03 -1.313608654637925532e-01 -8.344684427657541106e-03 4.773427238219772340e-05 2.980747733290094459e-01 -1.940664098765579881e-01 1.556269033368177235e-01 -6.925971905481571878e-02 1.439349667148377525e-02 -2.342796726188478909e-02 -4.747124139774807315e-03 -1.045752874659840702e-02 -1.162173713909749436e-08 -6.477286475365960638e-02 -2.848255286067310089e-03 6.232009364549084135e-02 -9.936813843555693249e-03 -6.599926507224560847e-03 -5.192330691330696718e-02 -4.227634995187443817e-02 7.225667570222850111e-01 -7.274280319448931387e-01 -8.537448403885611325e-01 -1.989699187276961212e-01 1.474355405912833039e-01 1.195103839814525768e-04 -1.096955363235230414e-02 -6.392401267638791150e-03 -7.881223929979058740e-03 2.895149114834678905e-02 3.184665110115408176e-02 -3.184665157096907423e-02 -1.073439593237430906e-01 -2.385332772035042570e-02 -4.061479823496487729e-01 -2.830139990671466654e-02 1.211622675478647194e-02 -4.287736066994540240e-01 5.623262808139060098e-01 -4.651605652894548193e-01 -2.238843739393053204e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.275997605729669360e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.507259663871728605e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.275997605730714746e+00 0.000000000000000000e+00 4.661379830670291380e-01 -3.919417897870682288e-01 -1.789061909513061932e-01 0.000000000000000000e+00 1.963282945823056069e-01 -4.421225983596344111e-02 -6.906133696432922298e-01 -3.509994319662221307e-01 8.026122368430567422e-03 -3.860275073950262398e-02 -2.237611898753879280e-01 1.562952871442010614e-03 -1.733780264639675772e-01 2.657865274382071319e-01 -2.224176891096421305e-01 9.885809883229192130e-02 -8.381636169862428931e-02 6.942704249149807272e-02 5.337452199192282802e-03 1.062181763228180024e-02 1.626632837609169138e-08 8.767845571571997176e-02 4.216818415074409521e-03 -8.356448284005281446e-02 1.351147091248059394e-02 1.056053807404472474e-02 9.508323367535805037e-02 5.562971686027743529e-02 -4.411547769198497781e-01 4.442039400583360220e-01 5.215390903200793904e-01 9.649769358968984800e-02 -1.000219819106802355e-01 -3.694971498823185208e-02 9.430246754919818786e-02 3.377504443549248642e-02 -2.533284692617145464e-02 -8.680996949092653278e-03 -9.549038573155928245e-03 9.549039175808250388e-03 7.480871400001103122e-02 1.503145106660337465e-03 2.533284882168516106e-01 1.106745956844584627e-01 -6.818688657984825312e-03 2.971369251005289702e-01 -3.902101530918449801e-01 3.220364937282472750e-01 -1.758978778892658287e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.661379830667496393e-01 0.000000000000000000e+00 0.000000000000000000e+00 -7.055771201508808099e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.661379830670291380e-01 0.000000000000000000e+00 5.874096416190625058e-01 -4.928371981248382272e-01 -2.257953443336115917e-01 0.000000000000000000e+00 2.207309635313010610e-01 3.852645411571277434e-02 -5.074737628355860952e-01 -2.719520505421262890e-01 6.081024666653216983e-03 1.066767200470820215e-01 6.790629653558924277e-03 -3.884457635981344154e-05 -2.620549284542885715e-01 1.709768832815292405e-01 -1.394684707739911045e-01 6.206329296436496196e-02 -1.706489067306012075e-02 1.918806678002981173e-02 3.914664510213575373e-03 8.426639165236412751e-03 1.073304895542532952e-08 5.270818141519494765e-02 2.329739228709469274e-03 -5.071120836353566058e-02 8.083240435151692674e-03 7.371911554298535979e-03 7.081068287562036767e-02 3.440476518141684370e-02 -5.652137017907346017e-01 5.692594627494117487e-01 6.566382889185915506e-01 1.184212451944815642e-01 -1.216897716270192165e-01 -2.758005446793579396e-02 6.970951983046254352e-02 2.426912277768859816e-02 -1.241503031187181187e-02 -1.697710848248658658e-02 -1.867486116988712960e-02 1.867486149749304422e-02 8.746956069004541146e-02 7.647860288481638132e-03 3.095685681051568161e-01 7.539163404641484323e-02 -8.438925895308863404e-03 3.580618045162659580e-01 -4.720777855834984993e-01 3.889513850091196878e-01 1.941927682790257036e-03
-3.919417897872499723e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.292915517044271878e-01 0.000000000000000000e+00 0.000000000000000000e+00 -3.919417897870682288e-01 0.000000000000000000e+00 -4.928371981248382272e-01 1.941812323977305299e+00 1.895190984514628918e-01 0.000000000000000000e+00 -1.826611630897759797e-01 2.326481063274414215e-02 2.442670107171990512e+00 7.890407754253243588e-01 -1.797046869359641280e-02 -2.033363788944730910e-01 4.287489788622006470e-03 -2.473653376124412189e-05 -3.367372730074509324e-01 2.225011547904620912e-01 -1.728464317907196512e-01 7.677523856945882297e-02 -2.110693196964902665e-02 4.400537404885878495e-02 3.152885326192858008e-04 1.530710917494264821e-02 1.200059451340558762e-08 4.737921372012581650e-02 1.009399223494361056e-03 -4.601263025696963188e-02 6.666932240847512486e-03 9.135452347638786316e-03 9.764065318474579591e-02 3.275826726855487342e-02 5.043983323673433272e-01 -5.073321125801885101e-01 -6.893492660290472251e-01 -2.804662492307580246e-01 9.698852273101975230e-02 -3.901327074439754627e-02 1.027111757761753202e-01 3.871959683941088998e-02 -4.594668964086152246e-02 2.536847899642385648e-02 2.790563838314369036e-02 -2.790563742390648680e-02 -2.388639070261319719e-02 -2.072117785678101107e-02 -3.950770293894949048e-01 1.434452227510413236e-01 1.278709929282750152e-02 -2.185404139079945018e-01 3.103540940889142341e-01 -2.306607250339024473e-01 1.888123363517903131e-04
