7.744587725832855085e+01 7.780329695055139894e+01 -7.744587778207959161e+01 2.202586126118843968e+00 -2.222451933670950286e+00 3.656266737738297912e-01 -3.649144431862174631e-01 1.593998683038241104e+00 -1.584581957089901572e+00 -1.670132310801545561e+00 1.669203090917988686e+00 4.565903160529233978e-02 -4.015605574765087477e-02 -1.876142285537216736e+01 1.834238978533226572e+01 -1.522039701209726843e+02 9.787422478226974931e+01 3.610329726128365113e+00 3.340429049533176098e+00 1.618400223016290695e+01 -1.608669771957186967e+01 -8.434566439582624753e-02 -3.420949152220241762e-01 7.702941664419922507e-02 -6.910096246528199017e-03 -2.259893824268352502e-01 9.510807748678329787e+00 -9.614476046769407924e-01 4.646547324702693382e-01 -1.656835598085994732e-01 -1.403088543764206220e+00 6.271189648716833931e-01 -2.024100831608239559e-01 -1.695999222169725443e-03 -1.237899066020318628e+00 -7.667990994914467007e-02 -8.100475217927353810e+00 1.350726659150689386e+02 1.368257678898268312e-02 1.986556169098968247e-02 -1.541379254904162943e+00 -7.091519773726277787e-02 -8.188500546043545825e+00 7.843683429316189448e-02 -1.553527001252187345e+00 8.049445335543727043e-04 -2.149578208784366177e-03 -3.004425831718181561e-01 -3.148498661703588386e+00 -1.484544703424971746e-01 -6.519894883333145685e+01 -2.382368468541108306e-04 -1.511140705565553466e+00 -1.386113208082754289e+00
7.780329695055139894e+01 7.816236616689484151e+01 -7.780329747671979135e+01 2.212759299456596551e+00 -2.232716749668100853e+00 3.673140775135984026e-01 -3.665985597532186446e-01 1.601350699995409466e+00 -1.591890535285015229e+00 -1.677834819615530826e+00 1.676901314842478286e+00 4.586971697237770401e-02 -4.034134524456300247e-02 -1.884801405594976131e+01 1.842704698497962212e+01 -1.529064501456522578e+02 9.832595205661485238e+01 3.626993067002354909e+00 3.355846284013221492e+00 1.625870100372193505e+01 -1.616094717226173927e+01 -8.473474629158989080e-02 -3.436726682091132967e-01 7.738485611509225703e-02 -6.941982828225646239e-03 -2.270324042655412489e-01 9.554704019607276777e+00 -9.658850463365615813e-01 4.667981899430664883e-01 -1.664475465862622627e-01 -1.409559686530803990e+00 6.300111565316338647e-01 -2.033441655331012232e-01 -1.703826390084784651e-03 -1.243612464600080569e+00 -7.703381734572030404e-02 -8.137862034961088398e+00 1.356960780730106819e+02 1.374572685196497578e-02 1.995724945304933745e-02 -1.548493317590620810e+00 -7.124247754301965552e-02 -8.226293557637484710e+00 7.879884614150668709e-02 -1.560697043663749284e+00 8.086595339040627628e-04 -2.159499287046758378e-03 -3.018284208491656129e-01 -3.163029659127105209e+00 -1.491392681620048732e-01 -6.549986675083037824e+01 -2.393365575833712256e-04 -1.518110242744295846e+00 -1.392508648057442011e+00
-7.744587778207959161e+01 -7.780329747671979135e+01 7.744587830583067500e+01 -2.202586152482261639e+00 2.222451960203340349e+00 -3.656266683391277694e-01 3.649144377505100789e-01 -1.593998701102346205e+00 1.584581974974520469e+00 1.670132315800866296e+00 -1.669203095918200486e+00 -4.565903577813217734e-02 4.015605948689943139e-02 1.876142299596005714e+01 -1.834238992275803781e+01 1.522039712019802664e+02 -9.787422548294382807e+01 -3.610329738529978183e+00 -3.340429072255906018e+00 -1.618400235880387328e+01 1.608669784661351443e+01 8.434566462876327830e-02 3.420949161942434258e-01 -7.702941795479993636e-02 6.910096662656756844e-03 2.259893833230499915e-01 -9.510807808984186096e+00 9.614476118463733956e-01 -4.646547343825660481e-01 1.656835601643828759e-01 1.403088548145973613e+00 -6.271189661147880123e-01 2.024101002831361629e-01 1.695999362777627500e-03 1.237899073979677356e+00 7.667991053520370470e-02 8.100475275890296700e+00 -1.350726668754242326e+02 -1.368257686734272553e-02 -1.986556189995076008e-02 1.541379266418941185e+00 7.091519944605756409e-02 8.188500601195503492e+00 -7.843683445349629302e-02 1.553527004575754544e+00 -8.049445293174388753e-04 2.149578224570215801e-03 3.004425839774106932e-01 3.148498682840847440e+00 1.484544708094120424e-01 6.519894928054490890e+01 2.382368487798675039e-04 1.511140710496530870e+00 1.386113214210664246e+00
2.202586126118843968e+00 2.212759299456596551e+00 -2.202586152482261639e+00 2.887650483666654555e+00 -2.875813057276175755e+00 -9.070201101737385141e-01 9.066136649654426005e-01 -1.305620026037378256e+00 1.295007897563529298e+00 6.709021518684872287e-01 -6.704887280127302951e-01 -1.786493982160043958e-01 1.611956411960230595e-01 -1.173405242023225270e+00 1.146543118764348668e+00 -9.589423022557227227e+00 6.150854922276299597e+00 2.126528702970545692e-01 2.184886738274227913e-01 -1.476607673994738690e-01 1.337788828192999768e-01 -5.796976788870569254e-03 6.109935682233514492e-02 -5.692566364872525542e-02 1.716658707816324722e-02 -1.415121266790646433e-02 6.617389942812123005e-01 -6.276908236661432605e-02 -1.854010730108481553e-01 1.134311974074342921e-01 4.912090931884385836e-01 -2.694809566699955528e-01 7.018327833670782168e-01 5.588116805607622889e-03 -8.278809747671027341e-02 -4.727640044675364937e-03 -5.128694399933015902e-01 8.447971178298434580e+00 8.064503983237625425e-04 1.378066206319573895e-03 -9.823776481158619234e-02 -5.551927407449849805e-03 -5.233613626375827055e-01 -3.826296561103628008e-02 7.471877449979841268e-01 -1.098056193127822794e-03 -1.210592057378192990e-04 5.871678731344160546e-02 -1.214798443875351602e-01 2.665154296702254219e-02 -4.020068793703158505e+00 -1.104607775552518301e-04 1.035197495887082653e+00 -1.636588143392606401e-02
-2.222451933670950286e+00 -2.232716749668100853e+00 2.222451960203340349e+00 -2.875813057276175755e+00 2.864067266179227023e+00 9.067085854467602513e-01 -9.063023535043036594e-01 1.296391688590592395e+00 -1.285864390058296891e+00 -6.674421137985203645e-01 6.670312177144258614e-01 1.772325985294348760e-01 -1.599181206457863658e-01 1.175523899217498336e+00 -1.148616435119306001e+00 9.606270074604383424e+00 -6.161739039681953578e+00 -2.129083438116437799e-01 -2.189043688468747251e-01 1.407521282421171083e-01 -1.270812225371432957e-01 5.780899289492201845e-03 -6.091080439573897526e-02 5.646989567755415773e-02 -1.702783913383519587e-02 1.417854920403515719e-02 -6.625617424354456331e-01 6.287685177062243835e-02 1.843880172405816809e-01 -1.126081544840841636e-01 -4.890130235142628456e-01 2.681551727509063343e-01 -6.962464593183014250e-01 -5.543576409846498465e-03 8.290952181691980949e-02 4.736354091541042019e-03 5.137629141744883832e-01 -8.463163055978775162e+00 -8.081305676222513964e-04 -1.379926839147680231e-03 9.840727205558347235e-02 5.571422672089573584e-03 5.242800350012516430e-01 3.824145339680972561e-02 -7.467631490426096530e-01 1.097635665684566515e-03 1.213507970715386905e-04 -5.840227415337822386e-02 1.222465116090715870e-01 -2.649902757817106796e-02 4.027592222761328777e+00 1.100747372697445398e-04 -1.029394975491231712e+00 1.652433901121269297e-02
3.656266737738297912e-01 3.673140775135984026e-01 -3.656266683391277694e-01 -9.070201101737385141e-01 9.067085854467602513e-01 9.718491319286729491e-01 -9.713855554085301103e-01 -3.593733068329284935e-03 3.560742505495529536e-03 -1.474766354340914867e-03 1.473451327288597887e-03 -5.271244101187729436e-04 4.799905494825543639e-04 -5.494304582764767547e-02 5.471079229880822237e-02 -1.936678016847550587e-01 1.414957438378129373e-01 3.221033179790951106e-02 -1.155352291041903713e-02 6.641989390658630255e-01 -6.634983127949017900e-01 6.473693184457927213e-03 2.715529105527064748e-05 -7.447585049945628635e-04 6.189620002417055820e-05 1.770793096711770372e-04 -1.506153767900301511e-02 1.087774636605819394e-03 1.436969066009329346e-02 -6.498464794816899599e-05 -1.356818577435669462e-03 5.387990875199003601e-04 1.687795041836178365e-03 1.490621614570227260e-05 7.738687222108866191e-04 -2.647643098324533283e-04 -6.580504478835434018e-03 1.883278127695530157e-01 1.573221685226003027e-05 -3.396555032726905708e-05 -1.176346954544067475e-03 1.779941043589672398e-03 7.444978664672992743e-04 4.425571480877975306e-02 -8.615377970604506386e-01 1.201059400273068577e-03 -8.780452586373775942e-06 -3.207201455092120799e-04 -1.382193613017040391e-02 -1.666571598647954876e-04 -1.113396705528359731e-01 4.099607994488798155e-05 -1.305984145973292931e-01 -7.715894687704349247e-03
-3.649144431862174631e-01 -3.665985597532186446e-01 3.649144377505100789e-01 9.066136649654426005e-01 -9.063023535043036594e-01 -9.713855554085301103e-01 9.709222086205416824e-01 3.593128639503335390e-03 -3.560137278644280937e-03 1.473383645516620826e-03 -1.472069124277459746e-03 5.268502844010815008e-04 -4.797276454075746028e-04 5.477763881368794691e-02 -5.454882145105791058e-02 1.923745057014806248e-01 -1.406581206152385799e-01 -3.216608178164654525e-02 1.157494023404466790e-02 -6.637390304913055594e-01 6.630400241854680354e-01 -6.470737242554923906e-03 -2.710319970088636592e-05 7.445537232537787105e-04 -6.187881127889040018e-05 -1.788092735789667607e-04 1.513169652995681805e-02 -1.094927768069558788e-03 -1.436146645537727737e-02 6.503701299787490592e-05 1.355318273258535478e-03 -5.384028074056700997e-04 -1.687349797709067085e-03 -1.490270040157419911e-05 -7.834773289580346202e-04 2.640532594845550868e-04 6.513148652603521424e-03 -1.871747454055933402e-01 -1.561709690827470904e-05 3.410987453578045764e-05 1.163571253425318671e-03 -1.779585465582982518e-03 -8.093969432551667781e-04 -4.423364800974092376e-02 8.611074000345106949e-01 -1.200484242591204212e-03 8.759917108785383763e-06 3.200641514559188824e-04 1.379207784236673867e-02 1.662461572299564515e-04 1.107730253741826543e-01 -4.097838945886945751e-05 1.305334344803076307e-01 7.706321744808690768e-03
1.593998683038241104e+00 1.601350699995409466e+00 -1.593998701102346205e+00 -1.305620026037378256e+00 1.296391688590592395e+00 -3.593733068329284935e-03 3.593128639503335390e-03 1.254980809927306762e+00 -1.244656090769177270e+00 -5.903118760046840441e-01 5.899720243181700852e-01 1.710597640342582659e-01 -1.542354244329375568e-01 -3.818484259183860252e-02 3.738647666068063702e-02 -3.053164232402597045e-01 1.985705251397285320e-01 2.126383429322307311e-02 1.152092292480641446e-03 6.039209411949458817e-01 -5.801519049763143032e-01 -1.219798242700521375e-03 -5.479965167022009254e-02 5.974030201990111755e-02 -1.663524700599030431e-02 -5.027959966677117941e-04 -8.201977674244602043e-03 -9.852538148810519123e-04 1.303762358182813108e-01 -9.651559935588766015e-02 -4.371645097193185281e-01 2.525795216671818944e-01 -6.738049746098728754e-01 -5.390502700679070461e-03 -3.146688137512917093e-04 -1.418551626706161025e-04 -1.725928561718224549e-02 3.110765299244039883e-01 7.282120565938245431e-05 -2.842282772526830837e-06 -2.846816678196497502e-03 1.068531496204722661e-03 -1.231579986297036931e-02 -3.906755767129551922e-05 6.541400402627703262e-04 -3.833353609934579063e-06 -1.055426052699854180e-05 -4.504323406365516591e-02 -4.560750200520018866e-02 -2.100283221967454844e-02 -1.725908172521176953e-01 4.111676710641842987e-05 -6.671268767662245081e-01 -1.330666822376027139e-02
-1.584581957089901572e+00 -1.591890535285015229e+00 1.584581974974520469e+00 1.295007897563529298e+00 -1.285864390058296891e+00 3.560742505495529536e-03 -3.560137278644280937e-03 -1.244656090769177270e+00 1.234436170857407422e+00 5.882014630947520750e-01 -5.878632687204934371e-01 -1.692031291110564772e-01 1.525612434599659950e-01 3.765562354569849252e-02 -3.686882860734260609e-02 3.008745139682153513e-01 -1.957120799360020369e-01 -2.089083998054684990e-02 -1.163291842536148162e-03 -5.970367757765380201e-01 5.735418938853193982e-01 1.274711712695445831e-03 5.478376938651299821e-02 -5.911527640517783011e-02 1.645263160262423405e-02 4.973410182996350218e-04 8.225456675977455348e-03 9.735538992940282908e-04 -1.297613508637924240e-01 9.572833739260049046e-02 4.362388266201491227e-01 -2.517612845868754667e-01 6.664961781578547795e-01 5.332067785679380292e-03 2.977718614464476012e-04 1.399062226519965832e-04 1.701005125941104992e-02 -3.067241683900531202e-01 -7.189384132712900129e-05 2.889131575011692740e-06 2.805495153251628265e-03 -1.047864723844247259e-03 1.215051736258788810e-02 3.943654843357747566e-05 -6.625802920232510282e-04 3.802095554103120495e-06 1.043111745854897939e-05 4.492236492699692302e-02 4.518657102101667628e-02 2.094306076688856946e-02 1.702554150695141655e-01 -4.070773857296451436e-05 6.628692658086313694e-01 1.336453026597920514e-02
-1.670132310801545561e+00 -1.677834819615530826e+00 1.670132315800866296e+00 6.709021518684872287e-01 -6.674421137985203645e-01 -1.474766354340914867e-03 1.473383645516620826e-03 -5.903118760046840441e-01 5.882014630947520750e-01 8.827406574430809449e-01 -8.822409605879130146e-01 -2.808729806051341038e-02 2.535741272062562099e-02 3.039521859888708391e-02 -2.979026275325503265e-02 2.215702913159794396e-01 -1.454745928238090624e-01 1.698813675274514143e-02 -1.451200898459777816e-02 -7.720025354048691557e-02 7.629222215224845671e-02 1.224796967464579847e-02 1.048184103535139411e-01 -6.561568871445245220e-03 2.024418524618568256e-03 6.672660386173377527e-04 -4.002662386402057633e-03 2.544916877391121927e-03 -1.299282084591910358e-01 8.554072408197715971e-02 7.393965191077278565e-01 -2.908466592641673065e-01 1.098395497185702119e-01 8.631604606835089960e-04 9.344320836886005517e-04 1.295295238892106039e-04 1.163250262076407152e-02 -2.060228411106712898e-01 -2.246517089370584256e-05 -2.672158012105279925e-05 2.302992034267816682e-03 1.900856173615676119e-03 1.761895546024931647e-02 -1.450998343748641098e-04 2.869982865230632889e-03 -2.276095424056500939e-06 5.132317163962889770e-06 6.398842303158303046e-02 2.980901721701894463e-02 2.938476867311110713e-02 1.050116443351845619e-01 -1.047517398561134271e-05 5.083780945118394623e-01 4.095005211178649740e-02
