3.845623025219445879e+00 -2.941866606547252516e+00 6.870705430786988366e+00 -3.362708029300361390e-01 2.192469197122913493e-01 6.598127389866244918e+00 -6.589444893817660368e-03 7.001058223212476561e-02 -2.163551656178504423e+00 1.587261127714679976e+00 7.305817447997376979e-01 -7.295062899098428682e-04 3.961013736804209866e-03 8.050622576293917643e-01 -8.036687729265554452e-04 2.163648339872985445e-03 8.054025890116832676e-01 -8.040343803200339498e-04 -6.466811075761297323e-01 6.377842673183811532e-03 -5.328704958081225546e-03 -2.227408161161255513e-03 2.241271813929121288e-05 9.315628219307287017e-02 6.243950870908882678e+00 -6.235707874775998222e-03 2.642033787548274393e-02 -4.355328249867400636e+00 3.247270457521544973e+00 5.039348916329902117e+00 -5.032408738820401059e-03 1.240441820502595667e-02 3.232086486555492133e-01 -1.190480528476704630e-01 -1.743517263637430481e-01 1.486637578117754876e-01 2.100257192126976369e-01 -6.760838866322034860e-03 -5.851956407460848775e-01 2.259008344251315359e-01 3.386706381734672644e-01 -4.722537108532752839e-05 -2.180370691113544916e-03 1.505519270083450351e-02 2.617752316540699134e-03 -2.674234012215885279e-06 2.127107185349615039e-03 3.631739950933102201e-02 -3.629287604628884329e-06 1.961022610125020271e-01 1.552296086951468479e-01 -1.551689682460748182e-05 3.891219047022131949e-02 6.700328511214284632e-02 -4.393507077035984504e-02 1.040702690664042224e-01 -1.037060053147011932e-04 1.806165248716133827e-03 9.519328497287037061e-02 -2.203185132522192391e-02 1.499417898772371638e-01 -1.495591113056087278e-04 3.062328185574756095e-03 6.435369172534895210e-02 -2.672813226690538835e-02 -3.765711260221087792e-02 5.886891453461203655e-02 4.660082265119983719e-02 -2.040069418910351803e-02 3.868459782008771414e-03 1.886676818392763605e-02
-2.941866606547252516e+00 2.269814691205205293e+00 -5.180328178033922093e+00 2.270740960739831560e-01 -1.408395470724644327e-01 -4.926419403896344917e+00 4.919943033232987949e-03 -3.827061368523437812e-02 1.609671324293782568e+00 -1.181140493945530334e+00 -5.469540038192830522e-01 5.461493308203371668e-04 -2.629765093204076889e-03 -6.013851183887966023e-01 6.003427491357844585e-04 -1.560052236960686890e-03 -6.000253311011817248e-01 5.990027847111199311e-04 4.820499348199328016e-01 -4.754223330982469860e-03 3.851294142782667965e-03 1.861038939098783518e-03 -1.869030459028737831e-05 -6.987312805576247066e-02 -4.648732335811737393e+00 4.642595129427187946e-03 -1.988038298072988819e-02 3.237307782930072264e+00 -2.414113529257912560e+00 -3.748128950339764565e+00 3.742966697602367280e-03 -9.154743001889831949e-03 -2.405250436485682763e-01 8.861082709951005609e-02 1.272630149375126030e-01 -1.086737906821890198e-01 -1.550737963996497715e-01 5.009801921893730983e-03 4.346210844763064851e-01 -1.678925223352048524e-01 -2.516513417782282880e-01 3.509289155055711723e-05 1.655655872639540073e-03 -1.152958524415555880e-02 -1.995135422863511011e-03 2.038636158108698397e-06 -1.593307569274422276e-03 -2.646406352387291327e-02 2.644619107716814354e-06 -1.455409566220279838e-01 -1.160428720816994580e-01 1.159975419240560019e-05 -2.879120209721867593e-02 -4.927119725067129891e-02 3.231521999781671040e-02 -7.648571540894939791e-02 7.621927106986681254e-05 -1.178991130835870460e-03 -7.080971579561805285e-02 1.637867333412524121e-02 -1.121953213955642070e-01 1.119087498828036657e-04 -2.878969942549266820e-03 -4.800620965777979698e-02 1.984575467652171035e-02 2.843634562164075799e-02 -4.429751784706607853e-02 -3.465112049049481197e-02 1.501858146771689606e-02 -3.355969578035517334e-03 -1.231265471432301320e-02
6.870705430786988366e+00 -5.180328178033922093e+00 1.309113917260236093e+01 -6.073950778515199156e-01 3.877460670149417976e-01 1.245842526135220574e+01 -1.244203850710014735e-02 1.159637961582711263e-01 -4.078530522050055396e+00 2.992423300179317902e+00 1.381183383944661669e+00 -1.379150757792927144e-03 7.099062501249640486e-03 1.520448820949876545e+00 -1.517815411237216205e-03 4.021179515732775656e-03 1.519231183122104811e+00 -1.516646590622574469e-03 -1.220138104235078291e+00 1.203356813854272907e-02 -9.913165723569096824e-03 -4.436636442746254468e-03 4.460062784603293512e-05 1.762671559575033353e-01 1.177431859033009154e+01 -1.175877446747322121e-02 5.006573154877005938e-02 -8.206741203708537213e+00 6.119320937281379713e+00 9.498416693217658135e+00 -9.485335104935113670e-03 2.329782409868070073e-02 6.093526771259014652e-01 -2.244647930376998946e-01 -3.258181155079769575e-01 2.780013132737862991e-01 3.945440672584523134e-01 -1.272140341821090259e-02 -1.102272221561708010e+00 4.256423276615223239e-01 6.380615032486260940e-01 -8.897551132180554225e-05 -4.149085391370469292e-03 2.876239379594746140e-02 4.990299657281316303e-03 -5.098491363147043739e-06 4.022676344540842240e-03 6.781584528488938945e-02 -6.777004951013250496e-06 3.692578633838582980e-01 2.932678865252123512e-01 -2.931533237514776294e-05 7.316852773587156911e-02 1.256351774102905383e-01 -8.238944115709796734e-02 1.950881084861867676e-01 -1.944067427325805932e-04 3.213076605830323448e-03 1.794338564586911988e-01 -4.151756352489088808e-02 2.834000771918164796e-01 -2.826765231107031804e-04 6.470568547812164013e-03 1.214621864851603422e-01 -5.033946544439286269e-02 -7.147526573963132457e-02 1.115545344291401508e-01 8.782542159732378839e-02 -3.827279364323321609e-02 7.846481139533015986e-03 3.356009805933561629e-02
-3.362708029300361390e-01 2.270740960739831560e-01 -6.073950778515199156e-01 3.339009134007401847e-01 -3.068231584523176125e-01 -8.556532234891346400e-01 8.545291984135244649e-04 -4.664678631583106354e-03 2.788637844771365004e-01 -2.046421884014103243e-01 -9.502668063855011782e-02 9.488691643173892561e-05 -4.260551883792994634e-04 -1.043057304499393351e-01 1.041248016823982897e-04 -2.649431027976621071e-04 -1.034876572806738282e-01 1.033106206939667088e-04 8.354866921801132329e-02 -8.240023879629409641e-04 6.591419571922255702e-04 3.258598290271258230e-04 -3.271928001452232795e-06 -1.213651049397820869e-02 -8.056546725675713949e-01 8.045910370999484473e-04 -3.461080229296623414e-03 5.605899856821479066e-01 -4.180752772598878564e-01 -6.492555327668581011e-01 6.483612909253092015e-04 -1.578965813911859016e-03 -4.167432085074759818e-02 1.535394282171077471e-02 2.185354441606710690e-02 -1.867362492537227511e-02 -2.677149202168211881e-02 8.662668111634555003e-04 7.523201247826581672e-02 -2.907195536093057364e-02 -4.357031669483503455e-02 6.076050101432038775e-06 2.898162545118131866e-04 -2.026092163022072574e-03 -3.484053603518168360e-04 3.560712240482646565e-07 -2.755144457473860829e-04 -4.545501086527473956e-03 4.542431919492625757e-07 -2.518386089445369749e-02 -2.014117890768305288e-02 2.013331190109258904e-06 -4.974867983297204949e-03 -8.490897098936408399e-03 5.569482895619210470e-03 -1.317724805177992488e-02 1.313143971534490201e-05 -1.916577122456409633e-04 -1.225539627167924681e-02 2.830472218391395355e-03 -1.946807817980151720e-02 1.941832227053223037e-05 -5.498682747493228084e-04 -8.314344687945814452e-03 3.426168338484232231e-03 4.967436379321166044e-03 -7.721450318971355767e-03 -5.982554930342263468e-03 2.573738636737576187e-03 -6.256866003739284957e-04 -1.998497763128287245e-03
2.192469197122913493e-01 -1.408395470724644327e-01 3.877460670149417976e-01 -3.068231584523176125e-01 2.846284558042833646e-01 6.263526514292768743e-01 -6.255310002644335742e-04 8.040855097503030137e-04 -2.031208143211236938e-01 1.490924824090329726e-01 6.974181503222198764e-02 -6.963931202692480774e-05 2.538518828831232512e-04 7.632416150945328659e-02 -7.619153287856598295e-05 1.831136615226824373e-04 7.530594746269357598e-02 -7.517645720923248282e-05 -6.098302640944752717e-02 6.014538889876333474e-04 -4.667577970806092969e-04 -2.612126989663160655e-04 2.619046911994434740e-06 8.924719395783188569e-03 5.873642173712153580e-01 -5.865887362850118842e-04 2.551680497584694115e-03 -4.078659001927842365e-01 3.042392554751501277e-01 4.727595429898077128e-01 -4.721083405911157493e-04 1.136526668173382625e-03 3.036372806764670029e-02 -1.118840626370211366e-02 -1.556156367126068120e-02 1.331983145940911911e-02 1.932723579195954819e-02 -6.279140124088153276e-04 -5.468368760744602569e-02 2.115013990269823049e-02 3.168794981446185904e-02 -4.419283181325154834e-06 -2.167617052733834706e-04 1.528269284804246878e-03 2.582101675845264251e-04 -2.640311865750955905e-07 1.989106675085534274e-04 3.228276049522479409e-03 -3.226095619243484179e-07 1.828873008070022732e-02 1.474943724609154710e-02 -1.474367635771292992e-06 3.599892845933982954e-03 6.100615316306763104e-03 -4.002676388238955892e-03 9.461652467822328702e-03 -9.428943840545574184e-06 1.168340723644887907e-04 8.926284431955732943e-03 -2.058791027978781538e-03 1.427716804262570312e-02 -1.424064438299600733e-05 4.962814059899872893e-04 6.072266990089339282e-03 -2.486533545623594021e-03 -3.684853585477896286e-03 5.702281151040924576e-03 4.349098225810474512e-03 -1.845141276251037899e-03 5.396777713451267854e-04 1.210917300334838319e-03
6.598127389866244918e+00 -4.926419403896344917e+00 1.245842526135220574e+01 -8.556532234891346400e-01 6.263526514292768743e-01 1.241992505326115470e+01 -1.240359111659960697e-02 1.105462038946184583e-01 -4.064195968070038134e+00 2.981937793045352780e+00 1.376816954333009102e+00 -1.374790826189306722e-03 7.003242427394288164e-03 1.515177856023825376e+00 -1.512553276125756406e-03 3.992809737252126477e-03 1.512232839705311083e+00 -1.509658330939794109e-03 -1.215844351746747209e+00 1.199122390336520433e-02 -9.871434356235877713e-03 -4.398340093070470316e-03 4.421892066061281249e-05 1.756776819464054007e-01 1.173356989892712221e+01 -1.171807951847640868e-02 4.991106170148673637e-02 -8.177445485956626570e+00 6.097536041012681984e+00 9.464933365303741297e+00 -9.451897837395268481e-03 2.319745175811520690e-02 6.072196389279691520e-01 -2.236789989512804055e-01 -3.243508295807395747e-01 2.767667774219024213e-01 3.930001360041250891e-01 -1.267377397256610506e-02 -1.098286882023954858e+00 4.241234154052974659e-01 6.357718269744249140e-01 -8.865650652066501040e-05 -4.141089590200193113e-03 2.871893427739457411e-02 4.971827005889241195e-03 -5.079900654236517324e-06 4.000429365334724936e-03 6.751919304937889499e-02 -6.747359978076715201e-06 3.679049105607843373e-01 2.922875024940767008e-01 -2.921733249490630758e-05 7.288870451943516016e-02 1.251204888711408003e-01 -8.205292336974667755e-02 1.942831526765115280e-01 -1.936047434148974297e-04 3.182278887388513555e-03 1.787653268730327594e-01 -4.134825158499697006e-02 2.824234617470282593e-01 -2.817023270025635303e-04 6.547413994388068606e-03 1.210071692258517934e-01 -5.012409190036642981e-02 -7.131108681548403716e-02 1.112592622506549112e-01 8.744395237527410880e-02 -3.805825805936328965e-02 7.941456022556490912e-03 3.322859204746390904e-02
-6.589444893817660368e-03 4.919943033232987949e-03 -1.244203850710014735e-02 8.545291984135244649e-04 -6.255310002644335742e-04 -1.240359111659960697e-02 1.238727869016835495e-05 -1.103386254559724411e-04 4.058827403508027433e-03 -2.977999551581033289e-03 -1.375009220323534977e-03 1.372985754045236447e-06 -6.992816215186052739e-06 -1.513182037131524703e-03 1.510560909319704708e-06 -3.987384371635836599e-06 -1.510228503730398067e-03 1.507657391011434416e-06 1.214240230842560239e-03 -1.197540342866180790e-05 9.858067845278634705e-06 4.392821006380423534e-06 -4.416338238790033876e-08 -1.754470334446724762e-04 -1.171808214471543701e-02 1.170261221032051517e-05 -4.984575672436904702e-05 8.166633609670428257e-03 -6.089475500859195707e-03 -9.452427432062095528e-03 9.439409126829969532e-06 -2.316652319883413910e-05 -6.064177317182585123e-04 2.233836441039834593e-04 3.239149202037972376e-04 -2.763952318346971906e-04 -3.924774010936727233e-04 1.265696814717063635e-05 1.096833769450164357e-03 -4.235626874529212975e-04 -6.349310494758459832e-04 8.853926838989826765e-08 4.135748616123261314e-06 -2.868213628564316865e-05 -4.965395213166683623e-06 5.073331166775367424e-09 -3.995140591253461532e-06 -6.742837022810532657e-05 6.738283832514736100e-09 -3.674177807185561922e-04 -2.919030661723332246e-04 2.917890388339550418e-08 -7.279190986332929338e-05 -1.249533475912778036e-04 8.194334573299702528e-05 -1.940234769935587824e-04 1.933459767399433744e-07 -3.177943298585433425e-06 -1.785289648964443290e-04 4.129340702159824161e-05 -2.820517770589227010e-04 2.813315901765091088e-07 -6.540784870070562589e-06 -1.208473446308226353e-04 5.005749399022274950e-05 7.121842442502724973e-05 -1.111140702370111335e-04 -8.732780322569514331e-05 3.800701825852310852e-05 -7.933060122056909906e-06 -3.317943210252329283e-05
7.001058223212476561e-02 -3.827061368523437812e-02 1.159637961582711263e-01 -4.664678631583106354e-03 8.040855097503030137e-04 1.105462038946184583e-01 -1.103386254559724411e-04 2.069930706653345109e-01 -9.902109644911862019e-02 7.265326009051112366e-02 3.615434006792947463e-02 -3.610144731562301757e-05 1.969920661006874241e-04 4.912901801590108947e-02 -4.904379211792868153e-05 1.563860670934052164e-04 7.761485069224682842e-02 -7.750285806256822793e-05 -3.558507194250790096e-02 3.511143348689096466e-04 -3.104825822437474103e-04 -2.066544539845423592e-03 2.046244794068111762e-05 6.752051200264268076e-03 2.827189804713977628e-01 -2.823460502496027069e-04 1.199649578448658879e-03 -1.989311053626905967e-01 1.482700094272245139e-01 2.293338480962983927e-01 -2.290182213607308743e-04 5.637151628029899537e-04 1.467546519047407787e-02 -5.430639257129867871e-03 -7.817751200778676191e-03 6.709871917109204616e-03 9.521552712720081704e-03 -3.067252173414381292e-04 -2.688881155829988406e-02 1.035562475828077401e-02 1.553643257092736027e-02 -2.166088486196531393e-06 -9.885694670291632683e-05 5.628556497124071563e-04 1.193064589398447990e-04 -1.212836103071477826e-07 9.819778295784628434e-05 6.325743410839686914e-04 -6.319761650756562518e-08 9.037214012507857608e-03 8.113115192020986521e-03 -8.109814033785301638e-07 1.796504302432761326e-03 2.886708477597714831e-03 -1.888422220935305918e-03 4.518728639555891387e-03 -4.503718980420861446e-06 8.025084474987253668e-05 6.272488840054147446e-03 -1.866361773512843812e-03 1.035917803915581241e-02 -1.033417801191471263e-05 1.320966382520082961e-04 4.794679025463188457e-03 -2.346109349381639373e-03 -9.769153708507022187e-04 1.974295591872691526e-03 4.682078258840765769e-03 -2.848990215563133779e-03 2.042256952267738185e-04 8.824474144497911803e-04
-2.163551656178504423e+00 1.609671324293782568e+00 -4.078530522050055396e+00 2.788637844771365004e-01 -2.031208143211236938e-01 -4.064195968070038134e+00 4.058827403508027433e-03 -9.902109644911862019e-02 1.380826580564793460e+00 -1.015291612284303202e+00 -4.511670446792092060e-01 4.505018081643875319e-04 -3.353255151064163213e-03 -4.980853529615937303e-01 4.972267709183872050e-04 -1.496081250601464293e-03 -5.024399242565268375e-01 5.015949086692979633e-04 4.017059699871477485e-01 -3.961689005599042940e-03 3.228300186244622942e-03 8.290686616062991222e-04 -8.444842583872789538e-06 -5.725799499279145277e-02 -3.918049530991164708e+00 3.912877573816365452e-03 -1.653212158931562439e-02 2.740436764460783881e+00 -2.042804496905394007e+00 -3.167076443222239135e+00 3.162715023597106444e-03 -8.038717866142299287e-03 -2.030767777453102996e-01 7.481152050875115866e-02 1.118988044174911572e-01 -9.531232165804656709e-02 -1.331348011054432068e-01 4.273040333069555094e-03 3.685040488325193597e-01 -1.420702042181886116e-01 -2.131469463944549447e-01 2.971958547362138438e-05 1.294807471572207748e-03 -8.956052336391984517e-03 -1.742663010372831698e-03 1.775889793020847326e-06 -1.514889331824412731e-03 -2.374100811247370144e-02 2.372504378508389752e-06 -1.236541030297008681e-01 -9.676650682544821191e-02 9.672875686741894412e-06 -2.462102892623107761e-02 -4.269443035710832751e-02 2.799074341377971037e-02 -6.633042890357586374e-02 6.609697457125724416e-05 -1.245119598185639087e-03 -5.925818451619392635e-02 1.374557340399082915e-02 -9.271800950812882081e-02 9.248181673503845751e-05 -9.704101051750725366e-04 -3.998844004552577769e-02 1.676656820954726401e-02 2.316010456396322414e-02 -3.641998087981962451e-02 -2.903999197159757781e-02 1.289591564504681542e-02 -4.085112978261776391e-05 -1.316582826673848641e-02
1.587261127714679976e+00 -1.181140493945530334e+00 2.992423300179317902e+00 -2.046421884014103243e-01 1.490924824090329726e-01 2.981937793045352780e+00 -2.977999551581033289e-03 7.265326009051112366e-02 -1.015291612284303202e+00 7.470833957722823326e-01 3.325148578765980689e-01 -3.320248469033515839e-04 2.402106559762117940e-03 3.663768928863677110e-01 -3.657447527689622769e-04 1.111739600317754317e-03 3.694729358952457687e-01 -3.688507865410284282e-04 -2.949402072305473133e-01 2.908773403763172984e-03 -2.223103662718009521e-03 -7.474572597084400659e-04 7.572818495633304946e-06 4.229280008317524986e-02 2.875493421995447108e+00 -2.871697779130262355e-03 1.231226794972629934e-02 -2.008511601244928002e+00 1.497476461147635884e+00 2.322300293910526392e+00 -2.319102018973318111e-03 5.913164662128160727e-03 1.490240206721922533e-01 -5.491842661523623631e-02 -8.041552458769443690e-02 6.861979728765836561e-02 9.686549385875417584e-02 -3.122452310808925859e-03 -2.698238073576677554e-01 1.040836571015717332e-01 1.561510654924411490e-01 -2.177351708090333280e-05 -9.596578056134079512e-04 6.733573840670355887e-03 1.364955277606408291e-03 -1.390030552295255890e-06 1.186742906402374993e-03 1.709994302570955194e-02 -1.708845591844385069e-06 9.048706294037184295e-02 7.133925211257451104e-02 -7.131143291793904311e-06 1.795418919042320385e-02 3.092771276804534217e-02 -2.028198242890734068e-02 4.801580492811128448e-02 -4.784765926789357051e-05 7.933864655016543499e-04 4.336977475016937089e-02 -1.005315018941694595e-02 6.825914354456080746e-02 -6.808502644590664504e-05 1.021334280840683869e-03 2.937864852801148549e-02 -1.227076801068094185e-02 -1.722523091951791430e-02 2.700736775561293074e-02 2.126422656304416056e-02 -9.359913071010680929e-03 3.014883560425725244e-05 8.378346792009206540e-03
