3.073788538051969166e+00 -7.291029269470126195e-01 4.980211249637735982e-01 5.541462645732415648e-01 -3.112534714352780618e+00 -2.416854853186605756e-01 2.750617757391994878e-01 3.916776730100515053e-02 -2.207192972585438409e-02 -1.100024719692520477e-02 3.389273902401615177e-03 9.326929170938118990e-03 7.561791850216100647e-04 6.584917715241576930e-03 5.318640942293036966e-01 -1.249033442274658477e-02 1.043936387155187072e-02 3.217403568757508381e-02 1.402305491925280867e-01 -1.341469737897871828e-01 -6.294904586199964180e-01 1.567724606441168178e-01 3.718061986979677158e-01 1.084321746962784161e-01 -1.022985722214299203e-01 -1.514584547770020384e-01 4.021255500085639534e-02 1.062318110046188840e-01 1.098705718676720872e-01 -1.455946513776530948e-01
-7.291029269470126195e-01 1.742637238114203013e-01 -1.190325982318320569e-01 -1.428848027064018034e-01 7.448755717930820586e-01 5.763733542473103294e-02 -6.562715194604802627e-02 -1.590924110702358896e-02 8.979304131125699293e-03 4.468102139906017164e-03 -1.011596402698190355e-03 -3.788430518093420345e-03 -2.251877265395174155e-04 -2.740279985177896272e-03 -1.321201442984972774e-01 3.544470930384823956e-03 -2.948883600279993914e-03 -9.490819108966543419e-03 -4.689920016241357070e-02 4.493245819574986921e-02 1.738223957908004158e-01 -5.180615006131979866e-02 -1.018597165162347801e-01 -2.685873327727793941e-02 2.538996083264986880e-02 3.219241923558040924e-02 -8.669029420995630689e-03 -2.244128814639828606e-02 -2.322289856539773434e-02 3.092693876053673532e-02
4.980211249637735982e-01 -1.190325982318320569e-01 8.130641955725385894e-02 9.759890895241446485e-02 -5.087947894761681855e-01 -3.936976463437998758e-02 4.482728958063499081e-02 1.086696796933094705e-02 -6.133404461181110948e-03 -3.051982336016135014e-03 6.909811493866053166e-04 2.587725763737531905e-03 1.538167531013397594e-04 1.871775946168950048e-03 9.024600020319654969e-02 -2.421086701031562472e-03 2.014264754248077174e-03 6.482799937659117911e-03 3.203497278868171899e-02 -3.069156980598207810e-02 -1.187311446653353253e-01 3.538671452249217420e-02 6.957630909549974985e-02 1.834612928780180244e-02 -1.734286942125062847e-02 -2.198935740136132022e-02 5.921468183741114381e-03 1.532874873388615465e-02 1.586263563210993724e-02 -2.112495816977398577e-02
5.541462645732415648e-01 -1.428848027064018034e-01 9.759890895241446485e-02 1.990377017706737584e-01 -6.181630559737445463e-01 -4.625321315275181255e-02 5.290248524553737425e-02 6.441000115537834358e-02 -3.641853917171707089e-02 -1.808951552485115258e-02 2.410337210644453946e-03 1.533780350716863056e-02 5.333584530625112797e-04 1.139711465117514838e-02 1.475434463610069136e-01 -7.292590658417563362e-03 5.977542886708738304e-03 2.190929140550559179e-02 1.434377176563726708e-01 -1.378030872624265157e-01 -3.258336946116073274e-01 1.549391293052977403e-01 1.854527808146038681e-01 2.941406135345532580e-02 -2.818800889529649023e-02 5.045138224026947393e-03 -2.835162904572348028e-04 -4.736352643604634094e-03 -4.786565457366716986e-03 5.015586663643743087e-03
-3.112534714352780618e+00 7.448755717930820586e-01 -5.087947894761681855e-01 -6.181630559737445463e-01 4.801195996518148768e+00 3.591109372543987988e-01 -4.107565681730003249e-01 -1.707577385902712352e+00 9.620479742042176152e-01 4.795722260203011400e-01 -1.532247403570217992e-01 -4.066214244431537450e-01 -3.419351340839499320e-02 -2.860973552799135899e-01 -2.611339275417259298e-01 2.683514721493221195e-03 -2.348807761414172229e-03 -4.097404191872515075e-03 -4.152371733932426756e-01 3.975661940479899847e-01 6.172905726539671400e-01 -1.690371511268937144e-01 -3.631487666740433884e-01 -9.422257984750222193e-02 8.889573385933904892e-02 1.722197838944571069e-01 -4.478686096335177808e-02 -1.218574207345120980e-01 -1.259319130935767639e-01 1.656994269119631269e-01
-2.416854853186605756e-01 5.763733542473103294e-02 -3.936976463437998758e-02 -4.625321315275181255e-02 3.591109372543987988e-01 2.710973740588185077e-02 -3.096968797344019225e-02 -1.188192049923402493e-01 6.691120085531888917e-02 3.337031229305961050e-02 -1.147739417174585552e-02 -2.829414044953956764e-02 -2.562382849354568649e-03 -1.976110619293969251e-02 -2.115471268403695468e-02 2.846040984357066763e-04 -2.443885525750944107e-04 -5.599195891574177070e-04 -2.912510844063746773e-02 2.787259784088504805e-02 4.592202759391145889e-02 -1.191330650366086846e-02 -2.707846721851503088e-02 -7.273518143884264396e-03 6.859959194141823820e-03 1.302510626739681286e-02 -3.398088829335107162e-03 -9.203884895648292361e-03 -9.512769563452200608e-03 1.253026739366318310e-02
2.750617757391994878e-01 -6.562715194604802627e-02 4.482728958063499081e-02 5.290248524553737425e-02 -4.107565681730003249e-01 -3.096968797344019225e-02 3.538521632300119235e-02 1.372922715075388100e-01 -7.731928532139824284e-02 -3.855846347335381563e-02 1.312540828012754950e-02 3.269308873865161419e-02 2.930139461508383166e-03 2.285791818622379817e-02 2.394454900634208211e-02 -3.124810657078822560e-04 2.688441344626322886e-04 6.010061814819036815e-04 3.361453527733097857e-02 -3.217112494985388538e-02 -5.256505013290032474e-02 1.374021756879152678e-02 3.098578183339849301e-02 8.284388865421894038e-03 -7.813708376634691255e-03 -1.487594979402419304e-02 3.879284921542408126e-03 1.051362962469950917e-02 1.086629422042125620e-02 -1.431105677817927184e-02
3.916776730100515053e-02 -1.590924110702358896e-02 1.086696796933094705e-02 6.441000115537834358e-02 -1.707577385902712352e+00 -1.188192049923402493e-01 1.372922715075388100e-01 1.687147407361821561e+00 -9.505184349408054567e-01 -4.738344771092946051e-01 1.518918497904299947e-01 4.017564812527368856e-01 3.389673936265910625e-02 2.825844842485061292e-01 -2.742628547218010637e-01 9.904610873604736618e-03 -8.171834075391081614e-03 -2.834063694962369456e-02 2.779984469820359072e-01 -2.662807322688648948e-01 1.275754823593034520e-02 1.223054570186041939e-02 -8.996744242505589489e-03 -1.442061928875196415e-02 1.360174638714522002e-02 -2.081030234445562649e-02 4.582190357474247126e-03 1.566576418560930439e-02 1.610232825600547285e-02 -2.015265604053911863e-02
-2.207192972585438409e-02 8.979304131125699293e-03 -6.133404461181110948e-03 -3.641853917171707089e-02 9.620479742042176152e-01 6.691120085531888917e-02 -7.731928532139824284e-02 -9.505184349408054567e-01 5.355163705489245363e-01 2.669526110390023077e-01 -8.542406748858574761e-02 -2.263447403121782719e-01 -1.906334558085080039e-02 -1.592316286396099900e-01 1.543189161815440302e-01 -5.585096788345914054e-03 4.607762287457176607e-03 1.598737793444731867e-02 -1.566597871302903289e-01 1.500582386120265788e-01 -7.018691430825143435e-03 -6.959515826287000079e-03 4.971537265736233197e-03 8.103760345237529319e-03 -7.643643739617797007e-03 1.179818827602324358e-02 -2.599001513029578544e-03 -8.880211623935162918e-03 -9.127796196075434187e-03 1.142515788321036424e-02
-1.100024719692520477e-02 4.468102139906017164e-03 -3.051982336016135014e-03 -1.808951552485115258e-02 4.795722260203011400e-01 3.337031229305961050e-02 -3.855846347335381563e-02 -4.738344771092946051e-01 2.669526110390023077e-01 1.330761679256688979e-01 -4.265874748618408985e-02 -1.128331000533821238e-01 -9.519881725528749061e-03 -7.936370630617578525e-02 7.702658095514360037e-02 -2.781704843143686240e-03 2.295055375216042103e-03 7.959453235101724561e-03 -7.807572011068870943e-02 7.478480599151113295e-02 -3.582950825857906044e-03 -3.434942437581895054e-03 2.526730968891196041e-03 4.050023471861376179e-03 -3.820043440798744690e-03 5.844562654524503367e-03 -1.286905792905639230e-03 -4.399721772337161774e-03 -4.522330565804461196e-03 5.659863030072492460e-03
3.389273902401615177e-03 -1.011596402698190355e-03 6.909811493866053166e-04 2.410337210644453946e-03 -1.532247403570217992e-01 -1.147739417174585552e-02 1.312540828012754950e-02 1.518918497904299947e-01 -8.542406748858574761e-02 -4.265874748618408985e-02 1.756173839323980218e-02 3.616965229979408197e-02 3.924351142478002021e-03 2.474219977080595323e-02 -2.980973331965384304e-02 7.631641748060290133e-04 -6.359106268286409151e-04 -2.017357104433494842e-03 2.402148282275805638e-02 -2.296473229863476434e-02 5.522790888796805762e-03 -6.867420864339797166e-04 -3.327343457475763402e-03 -1.833322274641203085e-03 1.727809287332721924e-03 4.240045879954745366e-05 -3.980581807644004806e-05 2.641348547972009742e-06 -2.967143009616939400e-07 3.627715043339624097e-05
9.326929170938118990e-03 -3.788430518093420345e-03 2.587725763737531905e-03 1.533780350716863056e-02 -4.066214244431537450e-01 -2.829414044953956764e-02 3.269308873865161419e-02 4.017564812527368856e-01 -2.263447403121782719e-01 -1.128331000533821238e-01 3.616965229979408197e-02 9.566933483362513591e-02 8.071751568867722298e-03 6.729118484426013791e-02 -6.530957459312244917e-02 2.358561910671174659e-03 -1.945939808893519052e-03 -6.748689846215608426e-03 6.619912247484893708e-02 -6.340881037115292385e-02 3.037925237424674019e-03 2.912431352414105758e-03 -2.142373744875201817e-03 -3.433948472824122772e-03 3.238952176645783308e-03 -4.955508811583676960e-03 1.091146313828049138e-03 3.730451926023153637e-03 3.834409910960564789e-03 -4.798905029475278999e-03
7.561791850216100647e-04 -2.251877265395174155e-04 1.538167531013397594e-04 5.333584530625112797e-04 -3.419351340839499320e-02 -2.562382849354568649e-03 2.930139461508383166e-03 3.389673936265910625e-02 -1.906334558085080039e-02 -9.519881725528749061e-03 3.924351142478002021e-03 8.071751568867722298e-03 8.769420782368566843e-04 5.520623378516210239e-03 -6.659308281739295156e-03 1.701382362641368792e-04 -1.417783962655510090e-04 -4.494849432790947483e-04 5.359372982872263880e-03 -5.123542242860775787e-03 1.238348571233276619e-03 -1.556519561686704224e-04 -7.459159205401369452e-04 -4.098479690215612019e-04 3.862586993770869516e-04 1.202998602883851068e-05 -9.489435446900783310e-06 -1.297199297321306212e-06 -2.009480481275725122e-06 1.057592970283292074e-05
6.584917715241576930e-03 -2.740279985177896272e-03 1.871775946168950048e-03 1.139711465117514838e-02 -2.860973552799135899e-01 -1.976110619293969251e-02 2.285791818622379817e-02 2.825844842485061292e-01 -1.592316286396099900e-01 -7.936370630617578525e-02 2.474219977080595323e-02 6.729118484426013791e-02 5.520623378516210239e-03 4.745630618825065483e-02 -4.501718497949752651e-02 1.682046598893869802e-03 -1.386653618278561656e-03 -4.842827951282831223e-03 4.674350104085354951e-02 -4.478119890586411411e-02 1.350706374699964761e-03 2.369813686364705650e-03 -1.054493900186027379e-03 -2.319192408438644319e-03 2.187750416196600212e-03 -3.829875731283025400e-03 8.487704459313043541e-04 2.876877165807690401e-03 2.957589464162239945e-03 -3.707984550387467479e-03
5.318640942293036966e-01 -1.321201442984972774e-01 9.024600020319654969e-02 1.475434463610069136e-01 -2.611339275417259298e-01 -2.115471268403695468e-02 2.394454900634208211e-02 -2.742628547218010637e-01 1.543189161815440302e-01 7.702658095514360037e-02 -2.980973331965384304e-02 -6.530957459312244917e-02 -6.659308281739295156e-03 -4.501718497949752651e-02 5.850358796173185993e+00 -1.995883291745735311e-01 1.649045325622144897e-01 5.648894550116334567e-01 -6.052949293286997712e-01 5.791203088370064922e-01 -3.560954160468270846e+00 1.057919119886146619e+00 2.087036410054154079e+00 -4.350436460816775042e-01 4.105412362815947236e-01 -1.245534460830945545e+00 3.258502379084324829e-01 8.791003221864032158e-01 9.086985086940762013e-01 -1.198072992566536321e+00
-1.249033442274658477e-02 3.544470930384823956e-03 -2.421086701031562472e-03 -7.292590658417563362e-03 2.683514721493221195e-03 2.846040984357066763e-04 -3.124810657078822560e-04 9.904610873604736618e-03 -5.585096788345914054e-03 -2.781704843143686240e-03 7.631641748060290133e-04 2.358561910671174659e-03 1.701382362641368792e-04 1.682046598893869802e-03 -1.995883291745735311e-01 1.107653723580828697e-02 -9.061462223830427445e-03 -3.374732797483600416e-02 2.448204970108368295e-02 -2.347888367460280665e-02 1.329979734708105765e-01 -5.610901861590525397e-02 -7.637432634893602523e-02 1.034016599610867483e-02 -9.801196915393066769e-03 3.167037242356525450e-02 -8.128394693060697965e-03 -2.253112652734982901e-02 -2.327316523354105993e-02 3.048821690290189068e-02
1.043936387155187072e-02 -2.948883600279993914e-03 2.014264754248077174e-03 5.977542886708738304e-03 -2.348807761414172229e-03 -2.443885525750944107e-04 2.688441344626322886e-04 -8.171834075391081614e-03 4.607762287457176607e-03 2.295055375216042103e-03 -6.359106268286409151e-04 -1.945939808893519052e-03 -1.417783962655510090e-04 -1.386653618278561656e-03 1.649045325622144897e-01 -9.061462223830427445e-03 7.414148172294049433e-03 2.757675362150147774e-02 -2.014661547961385524e-02 1.932010645263163018e-02 -1.096425754765723293e-01 4.593533026680274994e-02 6.299285271291546473e-02 -8.638468069661047605e-03 8.186880647935783697e-03 -2.639561553254377024e-02 6.779051256133939926e-03 1.877347409670077766e-02 1.939222446118011450e-02 -2.540965072660116009e-02
3.217403568757508381e-02 -9.490819108966543419e-03 6.482799937659117911e-03 2.190929140550559179e-02 -4.097404191872515075e-03 -5.599195891574177070e-04 6.010061814819036815e-04 -2.834063694962369456e-02 1.598737793444731867e-02 7.959453235101724561e-03 -2.017357104433494842e-03 -6.748689846215608426e-03 -4.494849432790947483e-04 -4.842827951282831223e-03 5.648894550116334567e-01 -3.374732797483600416e-02 2.757675362150147774e-02 1.036474725221728510e-01 -7.144395411722281874e-02 6.854280171670715238e-02 -3.828897865008841217e-01 1.700508038216790030e-01 2.190671786402242360e-01 -2.673624020095207582e-02 2.537765089667155458e-02 -8.355552765930748804e-02 2.132665103215944380e-02 5.957785298021265469e-02 6.152760463026702570e-02 -8.045524719272520442e-02
1.402305491925280867e-01 -4.689920016241357070e-02 3.203497278868171899e-02 1.434377176563726708e-01 -4.152371733932426756e-01 -2.912510844063746773e-02 3.361453527733097857e-02 2.779984469820359072e-01 -1.566597871302903289e-01 -7.807572011068870943e-02 2.402148282275805638e-02 6.619912247484893708e-02 5.359372982872263880e-03 4.674350104085354951e-02 -6.052949293286997712e-01 2.448204970108368295e-02 -2.014661547961385524e-02 -7.144395411722281874e-02 9.126492007362075887e-01 -8.740423073967021894e-01 -1.904862701178767770e-01 9.123025230485604098e-02 1.083561589699829492e-01 -2.428228664463539903e-03 2.290590422009702691e-03 -1.174314943288963242e-01 2.838663147169318002e-02 8.553199975846811909e-02 8.816557728600925292e-02 -1.133233224326800626e-01
-1.341469737897871828e-01 4.493245819574986921e-02 -3.069156980598207810e-02 -1.378030872624265157e-01 3.975661940479899847e-01 2.787259784088504805e-02 -3.217112494985388538e-02 -2.662807322688648948e-01 1.500582386120265788e-01 7.478480599151113295e-02 -2.296473229863476434e-02 -6.340881037115292385e-02 -5.123542242860775787e-03 -4.478119890586411411e-02 5.791203088370064922e-01 -2.347888367460280665e-02 1.932010645263163018e-02 6.854280171670715238e-02 -8.740423073967021894e-01 8.370782321426835093e-01 1.827997378863144284e-01 -8.764573937913870683e-02 -1.039745694683342353e-01 2.319246556027989344e-03 -2.187803245724556905e-03 1.126644299085737683e-01 -2.722883017430445529e-02 -8.206607253328349061e-02 -8.459237425408050459e-02 1.087238843872850025e-01
-6.294904586199964180e-01 1.738223957908004158e-01 -1.187311446653353253e-01 -3.258336946116073274e-01 6.172905726539671400e-01 4.592202759391145889e-02 -5.256505013290032474e-02 1.275754823593034520e-02 -7.018691430825143435e-03 -3.582950825857906044e-03 5.522790888796805762e-03 3.037925237424674019e-03 1.238348571233276619e-03 1.350706374699964761e-03 -3.560954160468270846e+00 1.329979734708105765e-01 -1.096425754765723293e-01 -3.828897865008841217e-01 -1.904862701178767770e-01 1.827997378863144284e-01 3.107535176517894904e+00 -1.025904200763203988e+00 -1.811551496445974241e+00 -7.894268682805956339e-02 7.491249736062906284e-02 7.222911422680329263e-01 -1.909561258585926458e-01 -5.075325441857654329e-01 -5.248307358671280287e-01 6.944549742409122928e-01
1.567724606441168178e-01 -5.180615006131979866e-02 3.538671452249217420e-02 1.549391293052977403e-01 -1.690371511268937144e-01 -1.191330650366086846e-02 1.374021756879152678e-02 1.223054570186041939e-02 -6.959515826287000079e-03 -3.434942437581895054e-03 -6.867420864339797166e-04 2.912431352414105758e-03 -1.556519561686704224e-04 2.369813686364705650e-03 1.057919119886146619e+00 -5.610901861590525397e-02 4.593533026680274994e-02 1.700508038216790030e-01 9.123025230485604098e-02 -8.764573937913870683e-02 -1.025904200763203988e+00 4.345153307903484308e-01 5.889653100950799081e-01 2.143958099924146016e-02 -2.051321145733591561e-02 -1.446508087965308609e-01 3.847517156980151398e-02 1.013775150822776860e-01 1.048574325719122124e-01 -1.390395708968616417e-01
3.718061986979677158e-01 -1.018597165162347801e-01 6.957630909549974985e-02 1.854527808146038681e-01 -3.631487666740433884e-01 -2.707846721851503088e-02 3.098578183339849301e-02 -8.996744242505589489e-03 4.971537265736233197e-03 2.526730968891196041e-03 -3.327343457475763402e-03 -2.142373744875201817e-03 -7.459159205401369452e-04 -1.054493900186027379e-03 2.087036410054154079e+00 -7.637432634893602523e-02 6.299285271291546473e-02 2.190671786402242360e-01 1.083561589699829492e-01 -1.039745694683342353e-01 -1.811551496445974241e+00 5.889653100950799081e-01 1.056914298485749804e+00 4.645844010776548766e-02 -4.407068747575716705e-02 -4.299606988500092597e-01 1.136489951202494519e-01 3.021456924895657981e-01 3.124413597172066015e-01 -4.133940386540135847e-01
1.084321746962784161e-01 -2.685873327727793941e-02 1.834612928780180244e-02 2.941406135345532580e-02 -9.422257984750222193e-02 -7.273518143884264396e-03 8.284388865421894038e-03 -1.442061928875196415e-02 8.103760345237529319e-03 4.050023471861376179e-03 -1.833322274641203085e-03 -3.433948472824122772e-03 -4.098479690215612019e-04 -2.319192408438644319e-03 -4.350436460816775042e-01 1.034016599610867483e-02 -8.638468069661047605e-03 -2.673624020095207582e-02 -2.428228664463539903e-03 2.319246556027989344e-03 -7.894268682805956339e-02 2.143958099924146016e-02 4.645844010776548766e-02 5.648981826013929064e-01 -5.337334227708134815e-01 -4.827262737468195758e-02 1.248172409055180870e-02 3.423775881531272020e-02 3.537499198877129547e-02 -4.645627863605560764e-02
