1.453379202021174155e-01 -1.433602598694387609e-01 -1.986269128831205308e-02 -5.046405112111091579e-03 -7.087339115914526901e-03 8.465878930133069013e-05 -8.430873751443076353e-03 -1.296409801028281482e-02 3.580072550531686760e-03 4.659764637152221875e-03 -4.457164299365871073e-03 -6.540925275763997959e-03 1.551264904262204813e-02 1.197947829442926222e-04 -2.467398141789792785e-04 2.708650376503345461e-02 -1.892241546504808440e-03 6.716296194276489932e-03 -2.918930930589534387e-02 -4.131443754260347156e-03 -6.017762109634809675e-02 -3.269989398476388443e-04 3.212513085066074497e-02 -3.484376266476486156e-02 3.450449011491008413e-04 -1.634569223135760169e-02 1.301632751087745433e-02 -1.257242751092901411e-03 6.587780335928154329e-04 -7.465888403259548535e-03 7.178052156674925507e-03 1.564904495083316027e-01 -1.611331719291750064e-01 -2.114111364713516447e-03 -1.776652861581982101e-01 1.774511590849200959e-01 5.214712818996868754e-02 -1.250757095872997715e-01 7.171859672715538703e-02 -1.440604635056522975e-01 4.731254642830168278e-02 -4.865153469399275538e-02 5.478019489111728840e-02 -6.472990655236149360e-02 1.457161921134218253e-02 -3.070030382642570041e-02 -4.431739096564703793e-03 1.353158062864273301e-02 6.761983092118274870e-03 -3.544282850443804950e-03 -8.484762958508489453e-03 3.976733605238211636e-03 -2.322420169030904244e-03 -4.617054315436912477e-03 1.466694104815658047e-03 -1.467315085027854401e-03 2.161218736839402767e-03 -2.351024395983979283e-03 5.495121133340473592e-03 -5.472689377654565805e-03 -5.164386893240464210e-02 5.331112365302173584e-02 3.238973564695983298e-01 -9.287309112051148063e-02 6.998043757600865000e-02 -7.541366014814004926e-02 7.512803897422284938e-02 -7.140217640254227505e-02 7.012858214767352105e-02 -6.981362692177464635e-02 -6.446507398141389233e-02 -6.923344280209287828e-07 2.871059576099642408e-03 -2.938356757107528621e-04 -3.047907163024557594e-05 1.684045776432028312e-05 -3.169515017812093813e-09 -2.111267710167713269e-03 -4.559935596207567135e-04 6.989107474825014855e-03 6.547498687888597983e-04 -1.078677047848621701e-02 3.075455344424851863e-03 1.482240935578445391e-02 4.408747022182629184e-03 -2.568801496642543480e-02 2.940888886205169847e-02 -2.974380818153189721e-03 -3.253444853749788181e-03 1.705827121383454714e-02 -1.482435619037836619e-02 -3.492728156165050835e-02 -7.144772756939553326e-03 4.893467894984493069e-03 -1.924207465891127804e-03 -1.277034929892261091e-03 3.818239987124880715e-03 -2.795091726486064743e-01
-1.433602598694387609e-01 1.460394768917596398e-01 1.992808933071086447e-02 5.056615909963291765e-03 7.117513441978897716e-03 -8.499590771979763761e-05 8.449058067185405418e-03 1.299666932358525817e-02 -3.592035981953378351e-03 -4.666292399416983698e-03 4.464183416898541770e-03 6.550121073468262618e-03 -1.553545974601180067e-02 -1.225159373793218299e-04 2.480161729995615538e-04 -2.713299455053741829e-02 1.895483131409041091e-03 -6.724613584520719965e-03 2.923917308261584150e-02 4.142293129382646974e-03 6.029450481619627600e-02 3.275578973424774182e-04 -3.217398100639706077e-02 3.490173151095323639e-02 -3.457546378683545277e-04 1.638583100569221060e-02 -1.304497927065932650e-02 1.261605771838116051e-03 -6.610070355126905755e-04 7.483030052319527073e-03 -7.194044191663914040e-03 -1.567028626979800332e-01 1.613622824628128116e-01 2.124597675938373186e-03 1.778903371881047635e-01 -1.776533139121484195e-01 -5.226721447700667655e-02 1.253753332207137583e-01 -7.183230737114623676e-02 1.441226286461844142e-01 -4.732844275613017071e-02 4.867233211275789895e-02 -5.480730978037270940e-02 6.482924921151998754e-02 -1.460041314196534185e-02 3.076729452975177428e-02 4.436491333542989107e-03 -1.355355306719916927e-02 -6.782235768606472912e-03 3.559965748443110877e-03 8.509649796269233915e-03 -3.984918179442248874e-03 2.329720979395262775e-03 4.628025277747012042e-03 -1.468518139991229149e-03 1.469141730774599667e-03 -2.164645431101906541e-03 2.355090895970557083e-03 -5.505146808757091503e-03 5.482616313397220553e-03 5.172217415665091717e-02 -5.339372558652236145e-02 -3.244103161351131748e-01 9.302549279858181308e-02 -7.009610092547415017e-02 7.553539926170591001e-02 -7.524890706054308820e-02 7.151712333571211277e-02 -7.023962370895624197e-02 6.992619486469926759e-02 6.460232530084838998e-02 6.939692490913935731e-07 -2.875644258394234511e-03 2.942973178442562904e-04 3.053655847241046805e-05 -1.687216801903293871e-05 3.178837013164239509e-09 2.114644261097492744e-03 4.567263859534205538e-04 -6.999889375885290366e-03 -6.557814479555040994e-04 1.080575726033492640e-02 -3.081004630591444547e-03 -1.484390491890621132e-02 -4.414253702707711391e-03 2.572882076703217336e-02 -2.945318866494765417e-02 2.978369343021528958e-03 3.259588927199345409e-03 -1.708529618553599957e-02 1.484755763097364220e-02 3.498129474122007448e-02 7.157266438218290450e-03 -4.901518954921574647e-03 1.925758026146028772e-03 1.277134933893159068e-03 -3.812442786353095140e-03 2.799881334803284716e-01
-1.986269128831205308e-02 1.992808933071086447e-02 2.308236124642727982e-01 3.194764366356168386e-04 2.163127847482261817e-03 -2.115342025712219540e-05 3.232539686571726106e-03 5.331952281245335660e-04 -7.912260995792751812e-04 -6.656126815984839351e-06 8.707049906815936215e-05 -1.108645966325239995e-04 1.537523797765033779e-04 -2.735850831157716611e-04 1.034660750156246004e-04 -5.920775658880507095e-04 4.063862429045436692e-05 2.130666601868534639e-04 5.864351526466628391e-04 3.806455917126776254e-03 8.690411265350111991e-03 6.625935343960270604e-06 4.427600123741410958e-05 5.249494225092150379e-04 4.800272776414997466e-04 6.311385849735584716e-04 1.913780855386774016e-04 -4.028085052262013390e-05 2.010620039619541715e-04 9.586668002393768789e-04 -8.668913462519129429e-04 -1.986630206257511584e-03 3.268696778653172510e-03 7.406832172900999420e-03 -5.881206597195990727e-04 2.862510015022353121e-03 -6.738026783037654073e-04 1.551784986857452156e-02 -1.677169248704656534e-03 -1.469742957014686865e-02 5.395252421247998843e-03 -5.015784323125637920e-03 5.431343317452943208e-03 1.711741958456135118e-03 -6.919437159314415029e-04 3.181730736272286864e-03 -1.933527531701690423e-04 -7.677420154863109870e-04 -1.491206513654388466e-03 1.395921387174003415e-03 1.223614834698022761e-03 -3.407277213005456920e-04 5.279459888463854588e-04 5.654278408542043723e-04 4.289069078474577316e-06 -4.074213706191712622e-06 -1.028840884736264416e-04 1.434794561800566332e-04 -1.383657697643814622e-04 1.294621822605469884e-04 9.807930167389370454e-04 -1.234238838076641203e-03 -7.389600999938293266e-03 3.736428651989676629e-03 -2.914381837103176883e-03 2.133104012489303244e-03 -2.074552369981993733e-03 1.989207958497933582e-03 -1.727698623705616185e-03 2.133700797835280574e-03 5.565993696657037595e-03 6.811989098732620882e-08 -4.707234820272667472e-05 3.603702659025940721e-06 -2.861543643332765859e-06 1.591926521832131435e-06 5.327526662002286539e-10 3.939229067956869743e-05 6.188373867126249497e-06 -3.182600205137227417e-06 -6.195766704258744385e-07 2.981133651175603416e-04 -9.304358660379022448e-05 1.363166506306938126e-04 1.429872548032100983e-04 1.669430975473512092e-04 9.244390995586038639e-05 -9.060564495714760211e-05 1.402312500593949499e-04 -9.572511629002856005e-05 5.741679283517359188e-06 5.634137591750671250e-05 1.945323429781718782e-04 -5.283411488925854376e-05 -1.655706268262274543e-04 -4.680944398707645492e-04 1.475241019366484510e-03 1.057830723181426950e-02
-5.046405112111091579e-03 5.056615909963291765e-03 3.194764366356168386e-04 7.771349951330436268e-02 -2.198722683379963593e-05 2.767831628815806183e-07 -4.142103059397611736e-08 1.048086492539684823e-08 -1.104912692479635240e-09 1.705992770369423983e-09 -1.396460294026137647e-09 -5.051808030748765236e-12 1.610070511028539755e-11 3.413361972977133686e-11 3.023693984299030641e-12 1.110146909460333862e-11 -7.877331982110750546e-13 1.101900581697249320e-11 -1.085135368436817940e-11 -2.407894148234712164e-08 -1.052181712060676390e-07 -1.232356640817241834e-13 1.134180023746297451e-11 -1.061272274179917390e-11 2.290984562190199808e-04 1.444016360418019012e-08 -1.359649961156212238e-08 1.469930791969429888e-09 -1.362202916181054237e-09 -7.201929685176056614e-10 7.180839438445661638e-10 -3.742212332515650509e-09 3.792081462830661159e-09 -6.812958953056562903e-08 1.297282915364656690e-08 -1.032236055110486978e-08 -5.420090852550069023e-08 5.939659107715998102e-10 5.841556155144881859e-12 9.755851402424403928e-09 -3.245065320354973890e-09 3.251768082072373183e-09 -3.232909102415123658e-09 2.612243433849347686e-09 -6.487373961365682394e-10 4.505235753189945658e-10 1.614558915496193473e-10 4.382041912421520502e-12 3.303601229769452972e-11 -2.203731616830533797e-11 1.086629643127632657e-10 2.539803616410559402e-11 -1.865965204094799326e-12 -2.618654342160859460e-11 1.689174725718063718e-12 -1.689196956505423489e-12 1.111926727381904032e-11 -9.986533518541090114e-12 -2.136651063377049017e-11 2.135213905095734341e-11 -9.717527574354909858e-11 9.699153951347208973e-11 -1.430899125778441209e-08 3.318997076650010786e-09 -2.490468548486223431e-09 -1.706461281971865206e-11 1.723326713334971266e-11 -1.580455709211437110e-11 1.696701803027096673e-11 -2.422681319657951878e-13 1.292241261805925017e-09 -2.138925939481959156e-16 8.907084372164114516e-14 -2.294493290810822453e-14 4.157415634541001375e-14 -2.300957007697928088e-14 -2.760770692768777273e-18 -8.893276328827465917e-14 5.375912187120251258e-15 2.265957500777533560e-12 2.326964075026790617e-13 -9.454193236383916843e-13 2.851436287992939154e-12 3.389567585741696227e-12 7.602123973540372556e-13 -1.296815593458593037e-11 1.524378635014609465e-11 4.834760206965019089e-12 -6.670623229309976870e-12 1.184596216503893373e-11 -1.254460931132810864e-11 -1.597723245885011803e-11 7.187910201000288279e-13 2.336683171437064016e-12 -5.948638577814476754e-12 -2.938207650774079610e-12 1.325696724684515115e-11 1.067531874487335906e-08
-7.087339115914526901e-03 7.117513441978897716e-03 2.163127847482261817e-03 -2.198722683379963593e-05 8.790800972909245878e-03 -1.017514600994027455e-04 2.150224436638895238e-04 1.321815833831061762e-03 -5.114589976931018618e-04 -1.008542770733882235e-05 5.775273902915187914e-05 -6.802995986583511225e-05 1.030392791396238646e-04 -1.636810694821015438e-04 6.149430910716180041e-05 -3.558639982389306348e-04 2.442804654591376423e-05 1.272630203938714241e-04 3.409716284211240832e-04 2.500435951307976407e-05 1.583923048230551599e-03 3.859688019864578733e-06 4.652948119410149993e-05 2.948663655350886536e-04 -2.288802401545220002e-06 1.476911598704486617e-03 -9.834030053757177644e-04 2.485988184104238430e-04 -1.559931146401914324e-04 4.512317414990091834e-04 -3.986205600626985582e-04 -1.815893272405566484e-03 2.546640637489852328e-03 -9.761202614234959680e-05 1.102709780498397360e-03 3.836786002900810250e-04 -4.339729393233762028e-03 1.021637828568345945e-02 -2.053055727764068004e-03 -6.467704947401542968e-03 2.408345197015656931e-03 -2.192104704105929218e-03 2.296600593867634960e-03 1.577481249312122748e-03 -5.951286777839534178e-04 1.940055297646645603e-03 -6.362332539865419949e-05 -4.161198976470616129e-04 -8.428669426825231370e-04 7.885611227631592448e-04 7.489777306759743238e-04 -1.793338245663550544e-04 2.992327268992231296e-04 3.106921698901644359e-04 -3.861603506540898872e-05 3.873804308261553984e-05 2.392496625356979815e-06 1.911060690199040935e-05 -1.989227864463252217e-04 1.941122397886365118e-04 1.225189380324657627e-03 -1.378355472915897360e-03 -1.057115970958162100e-02 2.902280254492546098e-03 -2.240133162294515989e-03 2.201514516190421905e-03 -2.167960318371293764e-03 2.083410263411878197e-03 -1.934154828390284965e-03 2.083051652397867760e-03 4.362545283535307870e-03 3.069067051344995264e-08 -8.021380979760933943e-05 7.109353630421601117e-06 -6.743713984775708776e-06 3.737672255140054844e-06 2.103931310210284962e-10 6.700709349373208808e-05 9.585555124963772319e-06 7.484958909349886689e-06 -7.521599389353290580e-07 1.808013585076650618e-04 -5.159120339229570300e-05 8.323859046206882471e-05 8.629553539937155193e-05 7.276331208721850273e-05 9.470393990110105901e-05 -4.733726699290766572e-05 7.319207413984003265e-05 -3.598011262217308006e-05 -1.934370664926980102e-06 -7.039909167768879799e-06 1.174367944027578548e-04 -3.540359520270038561e-05 -9.742689848845729886e-05 -2.724480204499818816e-04 8.779781929979769365e-04 1.146745689271475716e-02
8.465878930133069013e-05 -8.499590771979763761e-05 -2.115342025712219540e-05 2.767831628815806183e-07 -1.017514600994027455e-04 1.209032166069758023e-06 -2.189292829959963274e-06 -1.609843064441783509e-05 5.496148671420581333e-06 5.340602676795983248e-07 -9.062249751193756012e-07 1.564479130400746651e-07 1.063673877240669539e-07 1.358359279045593005e-06 -5.670814135453094983e-07 5.446502885362124005e-06 -3.766144485356274489e-07 -5.116432121488563516e-07 -5.351839488348403538e-06 6.602686233302695316e-07 -1.899770847802280453e-05 -6.040275838734779347e-08 2.187057272230997956e-06 -5.415973016755953035e-06 4.112259356459228228e-08 -1.817418714003252430e-05 1.291779679972585318e-05 -2.892827700304699104e-06 1.917937883138957215e-06 -5.495856321944157585e-06 4.960005277424254586e-06 6.782423333945548449e-05 -7.554723577191646262e-05 3.232927886815791553e-06 -7.021950302196309915e-05 5.822748165585000721e-05 5.442158126958391797e-05 -1.232745125939236730e-04 3.603106132514336272e-05 3.784990803095529608e-06 -3.761429637471104836e-06 1.483838607550819656e-06 -1.850701920236390483e-06 -3.422627277260899162e-05 6.574028901290371142e-06 -2.567754972125148202e-05 -3.948265731394673681e-07 9.216856182938583955e-06 1.005801789593304268e-05 -8.339781335336754806e-06 -6.263388463425800294e-06 2.511166653023478312e-06 -3.384407137510824500e-06 -3.783288048068740222e-06 9.289495078497385046e-07 -9.301832700041332945e-07 4.601217625701193009e-07 -6.488537135274775512e-07 2.317354056102405255e-06 -2.265699992723486988e-06 -2.447420452456315507e-05 2.629717300335936557e-05 1.915029344335987733e-04 -5.491466099268916840e-05 4.182801093915930739e-05 -3.832062487883290122e-05 3.795250979366913724e-05 -3.638954375322403354e-05 3.476926190888632133e-05 -3.685641841615547705e-05 -5.635309407876628950e-05 -3.003467761277649753e-10 1.290396418549880333e-06 -1.180382720540694832e-07 9.808144950334770511e-08 -5.434040543652919820e-08 -1.730669511436287593e-12 -1.062814731424240880e-06 -1.583319106628464359e-07 4.691292870197577057e-07 4.831071831062058496e-08 -2.600738874983329150e-06 6.874011360837190086e-07 4.805264365929749085e-07 -3.988335323698993206e-07 -2.705375928117834454e-06 1.513517442936384496e-06 3.274832583555510573e-07 -9.517938928811255053e-07 1.694884349077459833e-06 -9.752548455355916384e-07 -2.753590512832692342e-06 -1.732827628866639230e-06 6.833977300109936565e-07 6.796542266378042734e-07 4.000984035068879134e-06 -8.072442712751310527e-06 -1.840803446446166237e-04
-8.430873751443076353e-03 8.449058067185405418e-03 3.232539686571726106e-03 -4.142103059397611736e-08 2.150224436638895238e-04 -2.189292829959963274e-06 1.254931729041748774e-02 -8.635113221693567834e-03 3.605967605609829824e-04 2.156573223384166587e-04 -1.255221230169938714e-04 5.240769144802694297e-03 -1.249214205509622914e-02 9.312915215212836219e-04 -1.676251806590106684e-04 -1.826663548985061475e-02 1.277996545570758485e-03 -5.709612077638083656e-03 2.076502110723794231e-02 1.388649162136780003e-02 4.677611676836320592e-02 2.318781820748055413e-04 -2.466540029053561345e-02 2.530665244486549059e-02 1.931277382248540453e-04 -6.744434869203742508e-03 6.648171844823376649e-03 -2.586064845753078146e-03 2.593352669886497992e-03 1.710308014890281076e-03 -1.709668452928296122e-03 -8.009768429304363335e-03 8.014705375956006350e-03 2.300615296681760708e-02 7.082704646878820037e-03 -1.009195926234462450e-02 2.578081615541742352e-02 -2.323173260388207081e-02 1.603663946307815752e-02 -1.016054645220611924e-02 3.871110420596435373e-03 -3.862773711816337111e-03 4.470648177604510769e-03 -1.176442056458402172e-03 -1.846082850264826620e-03 8.834029720549830926e-04 3.154984318787509628e-04 -1.584735614427168200e-04 9.148807464362176001e-04 -9.114782461760540053e-04 5.214716181500316829e-03 -1.797430257791107072e-03 1.208397917292737412e-05 1.770307507354332418e-03 1.141350066720941015e-03 -1.141339359203380260e-03 -1.844753717303964898e-03 1.949487545351890998e-03 1.121870865005904650e-03 -1.123335559252378177e-03 -9.551325246724268886e-03 9.672631627248150232e-03 1.013418491478229183e-01 -1.707153029119361535e-03 1.270754276705347244e-03 -1.315470306685954244e-02 1.316446037373663301e-02 -1.303667948432718666e-02 1.310375086314980592e-02 -1.239534546874324940e-02 -2.059452672701883938e-02 7.074396088490182813e-07 6.057390433010963193e-04 -4.346541732800280109e-05 3.237226826883603530e-04 -1.791981128287618917e-04 5.046878661892325863e-09 -7.505957988754220376e-04 4.409213709219659416e-05 -5.589219868735585510e-03 -4.805112382500851143e-04 6.739648578382027161e-03 -2.141829468628271647e-03 -1.148366047437562355e-02 -3.741506844924574662e-03 1.974709628768680017e-02 -2.334398798052934182e-02 2.309824308597869733e-03 2.354922116739780347e-03 -1.305299665036227519e-02 1.123786172145978604e-02 2.721578454273559239e-02 4.453984648614251959e-03 -3.329116238323256115e-03 1.647920519370669286e-03 5.235512907564578503e-03 -7.167130210886469600e-03 -8.873538997738748824e-02
-1.296409801028281482e-02 1.299666932358525817e-02 5.331952281245335660e-04 1.048086492539684823e-08 1.321815833831061762e-03 -1.609843064441783509e-05 -8.635113221693567834e-03 5.428619237246312679e-02 -2.809014578948048659e-03 4.060527840468702149e-05 -3.050961919533413453e-05 -1.673210238886172190e-04 3.733487884468159913e-04 1.645445514416602134e-04 -3.196851790223890620e-05 2.392191947273553760e-04 -1.679036274302991578e-05 -1.279244694740246417e-04 -2.235843418742460139e-04 -2.182186887062866065e-02 -9.750399997228576931e-04 -2.542683386353865274e-06 6.028654101297946637e-04 -5.625420891842986947e-04 -2.481128332729588652e-04 3.887665750717084895e-02 -3.796597574691931709e-02 1.102670692287745398e-02 -1.097715391841918436e-02 -7.651001911677111130e-04 8.051691812080505198e-04 -2.111053577438023673e-02 2.176275431866482937e-02 -4.012809576755933805e-02 4.437931624226180288e-02 -3.591450020873553084e-02 -7.858486408893418373e-02 8.826095292840659134e-02 -6.003115772974827735e-02 8.483179938587004365e-02 -2.973624246883211156e-02 2.991992639996321479e-02 -3.367679381707131686e-02 2.535850042231571275e-02 -8.233815985871325779e-03 9.242225328852406857e-03 2.202493738450881852e-03 -2.154205490690390412e-03 -1.052441019752671817e-03 6.697512802035660842e-04 -2.263694979982673529e-04 -3.021211587059165486e-04 3.937701097810100128e-04 4.382449045845458464e-04 -3.455890195035102308e-03 3.455949625506271172e-03 5.298025406054725044e-03 -5.587907653803317505e-03 -4.343256666239014678e-03 4.345412807783250765e-03 3.673139330425018861e-02 -3.736919296589702455e-02 -3.722513083311765891e-01 3.433443912946714666e-02 -2.577121065345348849e-02 5.142351412657005655e-02 -5.142856970652909948e-02 5.034799311887336315e-02 -5.046631782548981204e-02 4.799128853264475469e-02 7.235884123468418194e-02 -5.700173248123619817e-07 -2.519474061943562972e-03 2.076333577147239536e-04 -1.794500749780002604e-04 9.933695562336016004e-05 -8.713498089518542957e-09 2.076079160340842372e-03 3.155308783884956301e-04 5.085380032775378570e-05 -1.590673124320746594e-06 3.868692476818901601e-04 3.076535421115132491e-04 2.118417643712665788e-04 7.739763881510208505e-05 -1.101409861069411111e-03 1.529692562918929816e-03 -2.177261585833840772e-05 -3.406869969662094954e-04 8.290528533825536860e-04 -5.723208683416137511e-04 -1.562924042066301655e-03 8.082395922231942157e-05 -2.964849487290163710e-04 2.996998648195414510e-04 -1.859958719778314305e-03 1.397273445812110193e-03 3.213470106260434278e-01
3.580072550531686760e-03 -3.592035981953378351e-03 -7.912260995792751812e-04 -1.104912692479635240e-09 -5.114589976931018618e-04 5.496148671420581333e-06 3.605967605609829824e-04 -2.809014578948048659e-03 3.732364326073308604e-04 -5.680859837717666452e-06 1.045558980756399634e-06 1.452783537300929570e-05 -2.420715374692142765e-05 3.087564423513463176e-05 -6.324059063780418452e-06 -2.377687296542688197e-05 1.738425200467217327e-06 -2.956320435260139745e-05 2.099707566600468719e-05 8.969998808596004250e-04 -1.824294752564746414e-05 2.360175024592526179e-07 -5.648194163955495519e-05 2.496316599132487028e-05 1.906737533079528162e-05 -2.278740710009152619e-03 2.011150001153082147e-03 -4.920081441650005173e-04 4.472378774060652433e-04 -1.160990398798796323e-04 9.173280670820417951e-05 1.550435234251428549e-03 -1.880322914662299486e-03 1.784185565980458011e-03 -2.253768495015475836e-03 1.278681869101174536e-03 5.006931144044320797e-03 -7.635983580381669640e-03 3.204980971763745929e-03 -6.026233780303105530e-04 1.609142910510445506e-04 -2.573772947217062269e-04 4.117102194144127729e-04 -1.713908213102751038e-03 5.955969727104726014e-04 -1.024293440009327923e-03 -2.071237846560655205e-05 7.521490072778124923e-05 3.657344490071560462e-04 -3.729781505969892983e-04 -2.849807400697170422e-04 6.034113690196571980e-05 -1.333125898316612286e-04 -1.227521233704835675e-04 1.531755754662533135e-04 -1.532295221883719222e-04 -2.320823253697807786e-04 2.353778095196365115e-04 2.443097711888253185e-04 -2.425507505768801221e-04 -1.920475005329177033e-03 2.006215566106648966e-03 1.935073661294844580e-02 -2.562180347955301564e-03 1.949190450564519672e-03 -2.867907771568304308e-03 2.856941198572735940e-03 -2.785024106346015420e-03 2.741392959173361878e-03 -2.690886727219149888e-03 -4.647057353136428530e-03 1.911544148247602277e-08 1.445519093748375093e-04 -1.258312076549913757e-05 1.003858946940020161e-05 -5.557729217879912817e-06 2.760460799829546040e-10 -1.184825785296395539e-04 -1.810161895472637859e-05 3.946196408736208115e-06 -4.205160849631462803e-06 -3.333247957445037801e-06 -4.476736701470990018e-06 -4.200534230221526105e-05 -2.825739723352023439e-05 3.653730267685370667e-05 -6.759718002495942752e-05 2.629516252505533893e-05 -7.340273015252686758e-06 -3.743037561778591097e-05 9.885928470162770739e-05 7.003946018976185141e-05 -1.049966778498856120e-07 -2.138720038832985507e-05 4.799835306577507213e-05 1.162189964786553324e-04 -3.336294452216564174e-04 -1.760505840605195577e-02
4.659764637152221875e-03 -4.666292399416983698e-03 -6.656126815984839351e-06 1.705992770369423983e-09 -1.008542770733882235e-05 5.340602676795983248e-07 2.156573223384166587e-04 4.060527840468702149e-05 -5.680859837717666452e-06 4.365681011008005000e-03 -3.841914304107578188e-03 -1.684367866931928571e-03 4.520510117350909525e-03 -2.249118887926201515e-05 5.309587077139673933e-05 4.226925493538678975e-03 -2.962090292282585084e-04 1.438326283037734713e-03 -5.848648885761697190e-03 -4.254695728603108661e-05 -4.596779245336277825e-03 -6.475429549390938119e-05 7.611527112911117832e-03 -7.451434007322839219e-03 2.386521482136692545e-05 4.535677746766982401e-05 -4.190004667415805721e-05 1.195382691996093573e-05 -1.117259451365100187e-05 1.368925309621340451e-05 -1.311865515817464849e-05 -7.716245090013804835e-04 7.785718549170999323e-04 -6.795602177349011324e-05 1.032051964913542489e-03 -1.137014185987335769e-03 -1.223424223275904900e-04 1.220083174818198607e-04 -4.773762226510186663e-05 1.079412562860501343e-03 -3.583165819392963554e-04 3.599006211126029391e-04 -3.593510921934183681e-04 2.796974288123367969e-04 1.036916682372053099e-03 -7.400509041926022109e-04 -3.214651651357180876e-04 3.133306998730494447e-04 -3.098050994358453195e-04 3.069677124683324902e-04 -1.173823664748492417e-03 4.615321919505390802e-04 -1.087398302755777791e-05 -4.537727486650948894e-04 -6.585161997717167726e-06 6.584740702517609425e-06 1.314091176253249525e-06 -1.474514136939683589e-06 -2.697554259180498065e-05 2.708528080199498400e-05 1.456830465933842692e-05 -1.419055594583391229e-05 -4.670687632832072958e-03 3.175163231715367866e-04 -2.387529632694449292e-04 4.722446892435888389e-05 -4.738295516009057593e-05 4.720706127068637726e-05 -4.841094311516332311e-05 1.844433011957873552e-05 9.374728300327055033e-04 -1.601433644944743066e-07 -3.218605397229666349e-05 3.291797042407208594e-06 -1.510080011366239183e-04 8.359440328395870384e-05 -5.953060016503419045e-10 1.547553177220868583e-04 -5.838277885759079886e-05 2.133590060521573743e-03 1.322940282970345061e-04 -1.667380834638868643e-03 7.230034451644259952e-04 3.046373196962044554e-03 1.033144033041739429e-03 -6.274870359926384804e-03 8.093734382675604744e-03 -4.650941923110744978e-04 -1.050137239340684673e-03 4.627147241263565407e-03 -3.686349507859259210e-03 -9.028284924339834844e-03 -9.832199886345921805e-04 7.960498327670690157e-04 -4.395612375106823337e-04 -1.997073792864119228e-03 3.283902513569672034e-03 4.076949216342827184e-03
