1.287815714751107635e+03 8.534432094807691271e+01 2.154534307121282097e+02 3.242356644281252898e+02 -1.447561447780966830e+02 -7.148374459433537709e+01 1.678827011125456181e+02 4.757073443871657048e+01 -6.556892826129445950e+01 1.582097582123887847e+01 1.990301782293746840e+02 -2.373584177141881568e+01 -7.659364726709176239e+02 -1.569938265958133741e+02 -8.193148512692944507e+01 -5.655551520185807135e+01 -1.850686247199200096e+01 0.000000000000000000e+00 -1.079334316478940536e+03 -4.938681202961035410e+01 -3.306883479336213583e+01 -1.876774618849383014e+00 -1.163666836767845552e+03 -2.999602846181796849e+02 1.173882728713632332e+03 -2.839488396785063742e+02 -1.601147844588448166e+01 -3.281082012945142878e+02 -1.176158256865436300e+02 -2.104924926039257969e+02 -2.966977276541881636e+01 0.000000000000000000e+00 -3.885537710843701120e+02 2.315291817637690208e+00 2.676672190772692375e+02 1.395404542578644396e+02 -1.293745139879443684e+02 -3.241636203659369130e+03 5.456237753637961374e-01 1.604961418345929815e+03 -1.563852121980022503e+01 4.568885898014280578e+00 -8.892178360246498769e+00 9.812104716518595637e+01 2.159131424081948580e+02 1.685603502721148317e+01 -1.226828385714828187e+02 -3.272339662627319901e-01 -4.363502036009020344e+02 -2.386268979516934152e+01 3.685388575248300072e+02 1.042652983550400730e-01 -9.008842052180779092e+01 -2.429009562038966408e+01 1.229685391606103053e+02 -3.993652787656716185e+01 3.207797723653285260e+01 -6.714425183322366308e+01 -1.077956675519244456e+00 -5.456241173368007180e-01 -4.071133132125338006e-01 -1.882090889770640842e+02 1.226828385714828187e+02 -6.640159907322761228e+02 -1.285531303687176433e+03 7.766893979489207140e+02 3.204987232324244815e+02 -1.604201587170962284e+03 -7.598228250823402252e-01 3.973182363465098632e+01 -2.039834281730910277e+02 -1.262102675206156164e+02 1.173882832383918640e+03
8.534432094807691271e+01 5.667126671701860019e+00 1.430075819071935683e+01 2.151139538928347150e+01 -9.603125609192700196e+00 -4.742716678652301177e+00 1.114509206795608698e+01 3.155666437645505251e+00 -4.349780464326653551e+00 1.046065639081486198e+00 1.319618372964693087e+01 -1.574314102200675469e+00 -5.082663986906594289e+01 -1.041700394027841448e+01 -5.440448911375574070e+00 -3.750332720270911580e+00 -1.226224712055353550e+00 0.000000000000000000e+00 -7.156967811722719830e+01 -3.276187450027426173e+00 -2.193094947599423250e+00 -1.244724261870206877e-01 -7.716343947120249425e+01 -1.989705500645981928e+01 7.783891282791782373e+01 -1.883526460889878607e+01 -1.061792617458059418e+00 -2.172867740677335746e+01 -7.798357203447194408e+00 -1.393032795249349221e+01 -1.967444999107571535e+00 0.000000000000000000e+00 -2.577507693151883927e+01 1.535700868619734316e-01 1.775070535834167629e+01 9.274277985959495041e+00 -8.598627498012779924e+00 -2.147832998399539406e+02 3.615370646868885235e-02 1.063617822623252493e+02 -1.038754654255233945e+00 3.031495948300172438e-01 -5.887143648257471273e-01 6.508087800643178156e+00 1.429022401982074086e+01 1.115560657850372284e+00 -8.120992623096329410e+00 -2.148313569910103443e-02 -2.894762319839905373e+01 -1.582400169912812959e+00 2.444900165291495142e+01 6.921889362062696310e-03 -5.978226147794820200e+00 -1.611157419939946767e+00 8.158454591137900280e+00 -2.637170100211066792e+00 2.118238291416944641e+00 -4.436571804946964015e+00 -7.142674310553735750e-02 -3.615372903024050011e-02 -2.679056125838525856e-02 -1.244849680359645738e+01 8.120992623096329410e+00 -4.407913447713171706e+01 -8.519274827125333616e+01 5.153923169483994116e+01 2.123964788118288638e+01 -1.063114277868690181e+02 -5.035392702205263721e-02 2.630677143751747327e+00 -1.349927068016352294e+01 -8.362578655745878109e+00 7.783891970642596903e+01
2.154534307121282097e+02 1.430075819071935683e+01 3.687157746382029444e+01 5.435506971273347432e+01 -2.423131597124550751e+01 -1.205459986931069061e+01 2.891420189523279660e+01 7.957377003437195562e+00 -1.097524026842767064e+01 3.056316861848849875e+00 3.358266701771727725e+01 -3.972273977548917756e+00 -1.281556547289493437e+02 -2.663557364438640462e+01 -1.382179615763695857e+01 -9.478325093808757984e+00 -3.335458255401321015e+00 0.000000000000000000e+00 -1.806182981243185566e+02 -8.291490137592397502e+00 -5.532091636622623376e+00 -3.225150995576047119e-01 -1.947644128205930087e+02 -5.023621486836007932e+01 1.964626973653932964e+02 -4.755789942028057027e+01 -2.678321183077613910e+00 -5.732703748659487530e+01 -1.964083579212007180e+01 -3.768622220313394422e+01 -4.837416579866078870e+00 0.000000000000000000e+00 -6.543101707207102891e+01 3.977720659186712582e-01 4.535932590289807109e+01 2.338626647746128739e+01 -2.168247402356426434e+01 -5.474026250650528027e+02 9.113907286635497540e-02 2.685079610111332613e+02 -2.703218050393955796e+00 7.729826646798585443e-01 -1.569411895555363312e+00 1.614118148269470510e+01 3.857166100735259562e+01 3.015254103438196775e+00 -2.210023438675999685e+01 1.451841145906927061e-02 -7.657237632555322193e+01 -4.098796755074324949e+00 6.463367286462765549e+01 1.890655604250349869e-02 -1.587678695733870171e+01 -4.054704952723522382e+00 2.108356483127989378e+01 -7.089731639153867171e+00 5.694642305087691980e+00 -1.190400282545353505e+01 -1.800581070659222627e-01 -9.113914221484668843e-02 -8.030085448111255741e-02 -3.328586854919410598e+01 2.210023438675999685e+01 -1.117848772434126090e+02 -2.150669442292027611e+02 1.303097618678012850e+02 5.361902153352573919e+01 -2.683808420568336714e+02 -1.271173661401405197e-01 7.007639597914343099e+00 -3.714568198097101259e+01 -2.194585334082535510e+01 1.964627142127461070e+02
3.242356644281252898e+02 2.151139538928347150e+01 5.435506971273347432e+01 8.174843132846272908e+01 -3.648448060758224187e+01 -1.801905206797674097e+01 4.237042300159784958e+01 1.198464803144658752e+01 -1.652017557017278904e+01 4.035723957612054491e+00 5.018036981188263468e+01 -5.980155170088032435e+00 -1.930221351868889315e+02 -3.962448046002764102e+01 -2.066618823303363328e+01 -1.426193764181152623e+01 -4.696363700458254797e+00 0.000000000000000000e+00 -2.719444102559244811e+02 -1.244922616664945103e+01 -8.331518826332647620e+00 -4.739732301781953705e-01 -2.931991537481810042e+02 -7.559348254999201799e+01 2.957682057971358631e+02 -7.155964259899393198e+01 -4.033848415588525249e+00 -8.296511076444802768e+01 -2.962566481950215191e+01 -5.333947553935261254e+01 -7.458591682292046166e+00 0.000000000000000000e+00 -9.794754987006126612e+01 5.846700448977628639e-01 6.750164473926946584e+01 3.518828002823295975e+01 -3.262471945565160780e+01 -8.168095749086313617e+02 1.373387250835964857e-01 4.040829498314088823e+02 -3.969898810849952664e+00 1.153689612142924092e+00 -2.250439354917301404e+00 2.468498923966036784e+01 5.470185385040933568e+01 4.270373041298216599e+00 -3.109459481218557286e+01 -7.350518655125361234e-02 -1.103899243853638268e+02 -6.025172796836758771e+00 9.322950193144015429e+01 2.645854283883568303e-02 -2.280108718941059465e+01 -6.118494599893682384e+00 3.104683028098354214e+01 -1.011899300552176229e+01 8.127817899402856483e+00 -1.700774404619198421e+01 -2.713320146259285415e-01 -1.373388131045050753e-01 -1.039225058342660712e-01 -4.764979942272784541e+01 3.109459481218557286e+01 -1.673838457684912271e+02 -3.236588275871402516e+02 1.957809987364429958e+02 8.069232604457495484e+01 -4.038916462403222454e+02 -1.913014522758738067e-01 1.005520161793707601e+01 -5.175849567914468707e+01 -3.190225635982368146e+01 2.957682318878983665e+02
-1.447561447780966830e+02 -9.603125609192700196e+00 -2.423131597124550751e+01 -3.648448060758224187e+01 1.628711719535507285e+01 8.040149064656455735e+00 -1.888060762600269982e+01 -5.350708903430734686e+00 7.375272474060746930e+00 -1.781312349448122223e+00 -2.238720243544472766e+01 2.669801757593959657e+00 8.617367841869923950e+01 1.765946344750600261e+01 9.219386381882529236e+00 6.359828282261456245e+00 2.080252861094618932e+00 0.000000000000000000e+00 1.214075037734139926e+02 5.556380317728983442e+00 3.719626928422158585e+00 2.111562430814394598e-01 1.308946784714966611e+02 3.374576321869380280e+01 -1.320422171803595290e+02 3.194482918633136137e+01 1.800937804554568977e+00 3.690345763717305516e+01 1.322669138659878563e+01 2.367677941171292488e+01 3.335773328806022064e+00 0.000000000000000000e+00 4.370687425537935411e+01 -2.604791443656085392e-01 -3.010617807829609305e+01 -1.570747490555018366e+01 1.456314462525042153e+01 3.644040284413479185e+02 -6.132065348480536526e-02 -1.804047641389711885e+02 1.763073526000120905e+00 -5.141814674726178369e-01 1.000169175132119337e+00 -1.103358054599346083e+01 -2.428664608093403388e+01 -1.896111498329249301e+00 1.380438472270703087e+01 3.606089065792981302e-02 4.911477965471791407e+01 2.684751361220463206e+00 -4.148151215333790276e+01 -1.174436907117722313e-02 1.014197818347544811e+01 2.732023529435206211e+00 -1.383707406778828286e+01 4.490794703909865682e+00 -3.607114035755906389e+00 7.551145273387846579e+00 1.211475952432079367e-01 6.132069214177401223e-02 4.577875025379148088e-02 2.117034905163254876e+01 -1.380438472270703087e+01 7.470106046202604944e+01 1.444990576226916232e+02 -8.737687843364936668e+01 -3.602547453515194320e+01 1.803193557484442522e+02 8.540744787094306512e-02 -4.469234329674622863e+00 2.295301443373909578e+01 1.419880632588333569e+01 -1.320422288495345526e+02
-7.148374459433537709e+01 -4.742716678652301177e+00 -1.205459986931069061e+01 -1.801905206797674097e+01 8.040149064656455735e+00 3.982295809753344074e+00 -9.411628994466202158e+00 -2.642971196252808408e+00 3.643755789583843274e+00 -9.139999434540628798e-01 -1.108627071844087197e+01 1.318834054520681143e+00 4.254644008560634205e+01 8.760985229596375490e+00 4.562198402858505197e+00 3.145607655772811651e+00 1.053181169321132593e+00 0.000000000000000000e+00 5.994072635486108425e+01 2.745439425151723345e+00 1.836820363214140883e+00 1.050687374057996670e-01 6.462806050053049489e+01 1.666358762286667172e+01 -6.519521439447782996e+01 1.577425114443735943e+01 8.893383527877348760e-01 1.846742438458930380e+01 6.538039636109597375e+00 1.192939133868036805e+01 1.639799180647514065e+00 0.000000000000000000e+00 2.162758424807875457e+01 -1.295873766171652675e-01 -1.492704686794161972e+01 -7.755337236210653629e+00 7.190335269931840578e+00 1.804111627935579918e+02 -3.027743670561724651e-02 -8.908731757253771377e+01 8.791331570787829230e-01 -2.547151578407421124e-01 5.018876261166986819e-01 -5.432946206948394696e+00 -1.222817055036299116e+01 -9.548847959723102408e-01 6.956764252687845485e+00 1.324553306438105808e-02 2.450891775097085912e+01 1.334644473828229927e+00 -2.069811459869089632e+01 -5.895078373551704103e-03 5.061957862227045801e+00 1.349145428895190513e+00 -6.868499178607166300e+00 2.256747602562671151e+00 -1.812673792982044452e+00 3.791983123597041594e+00 5.981734611271897345e-02 3.027745682602555125e-02 2.381195808699025640e-02 1.061806836855654801e+01 -6.956764252687845485e+00 3.695847092389656297e+01 7.135638874917346186e+01 -4.318557109757297496e+01 -1.779006735473541312e+01 8.904514125903739341e+01 4.217582799708930602e-02 -2.241567738778998731e+00 1.160062800441378172e+01 7.086554581686589138e+00 -6.519522012038416392e+01
1.678827011125456181e+02 1.114509206795608698e+01 2.891420189523279660e+01 4.237042300159784958e+01 -1.888060762600269982e+01 -9.411628994466202158e+00 2.271670017028093014e+01 6.197503002331580468e+00 -8.549433506709432251e+00 2.484050104011171101e+00 2.622521735301948809e+01 -3.094268541219426627e+00 -9.983232468790572511e+01 -2.083703966573683530e+01 -1.079426598623605038e+01 -7.386815964551908920e+00 -2.655962228434774364e+00 0.000000000000000000e+00 -1.407228376677987853e+02 -6.466412206841083865e+00 -4.309204549566769238e+00 -2.533187197054895812e-01 -1.517517873361989587e+02 -3.914819785260520035e+01 1.530712383896940025e+02 -3.706199601339537253e+01 -2.086206337180056547e+00 -4.524126193664398699e+01 -1.528196635289149441e+01 -2.995931178527104422e+01 -3.733486245756563626e+00 0.000000000000000000e+00 -5.106866704540227886e+01 3.123930732600951332e-01 3.547122175304367886e+01 1.822682181177722427e+01 -1.689890903488086593e+01 -4.277785079852412196e+02 7.097597916006420649e-02 2.092220680514397486e+02 -2.125523321774546837e+00 6.041787264909768140e-01 -1.242336675873211727e+00 1.249732996639217575e+01 3.064376835686493905e+01 2.396320602159992763e+00 -1.760502652937379153e+01 2.988423697879432489e-02 -6.058632669512475388e+01 -3.219690651928960534e+00 5.112922781259084104e+01 1.512060098884876469e-02 -1.258274914447236981e+01 -3.155446088202074062e+00 1.655855754095634680e+01 -5.623333271249700616e+00 4.516795950556043771e+00 -9.438593148627717255e+00 -1.402230738513521036e-01 -7.097603617312737978e-02 -6.545816653232117144e-02 -2.637505401837313102e+01 1.760502652937379153e+01 -8.723537013351426594e+01 -1.675806153999560877e+02 1.015921158251609882e+02 4.178007467876363989e+01 -2.091230166056613200e+02 -9.905016488170373390e-02 5.546743137138244961e+00 -2.968666724154927294e+01 -1.730085427849200741e+01 1.530712513780884194e+02
4.757073443871657048e+01 3.155666437645505251e+00 7.957377003437195562e+00 1.198464803144658752e+01 -5.350708903430734686e+00 -2.642971196252808408e+00 6.197503002331580468e+00 1.759874158580669645e+00 -2.425806964479407135e+00 5.722677484618263755e-01 7.357450718909378296e+00 -8.780055271381592696e-01 -2.832333287221852558e+01 -5.798534803749056721e+00 -3.027530517460391479e+00 -2.091509297757987440e+00 -6.794963375038258757e-01 0.000000000000000000e+00 -3.989546453746911681e+01 -1.825078149474183453e+00 -1.222887202431340636e+00 -6.919639905462510177e-02 -4.301262991866875041e+01 -1.108801818289231989e+01 4.339146341980324451e+01 -1.049590451871025465e+01 -5.921149012121488253e-01 -1.208577983464769368e+01 -4.358869230723376731e+00 -7.726914911065899894e+00 -1.103930013946340161e+00 0.000000000000000000e+00 -1.436235209915606070e+01 8.537901685267197671e-02 9.888106019373031685e+00 5.159445241582568897e+00 -4.783565522560545347e+00 -1.196241380731678134e+02 2.016309240301082314e-02 5.928589899475082348e+01 -5.776948689539758153e-01 1.688039622036153764e-01 -3.270753653487787349e-01 3.643850823771794811e+00 7.927897154716991857e+00 6.189338707183288379e-01 -4.495211369375271993e+00 -1.536561080241979731e-02 -1.598606089563622845e+01 -8.791063291725036422e-01 1.350445424418363949e+01 3.785960484531412928e-03 -3.294040889610645451e+00 -8.992588883542002032e-01 4.525009421719584424e+00 -1.466398818828506423e+00 1.177846716723841114e+00 -2.465410699333462574e+00 -3.983503063984764059e-02 -2.016310473848972537e-02 -1.484267541049809173e-02 -6.910818577607572344e+00 4.495211369375271993e+00 -2.454950990862227300e+01 -4.748633365636985815e+01 2.871764913488923554e+01 1.183894805994004251e+01 -5.925783148337337991e+01 -2.806720411559865749e-02 1.460897193371545111e+00 -7.459021614879875806e+00 -4.645001068092922125e+00 4.339146727875992582e+01
-6.556892826129445950e+01 -4.349780464326653551e+00 -1.097524026842767064e+01 -1.652017557017278904e+01 7.375272474060746930e+00 3.643755789583843274e+00 -8.549433506709432251e+00 -2.425806964479407135e+00 3.352658578801706479e+00 -7.951875106209893573e-01 -1.014782609986336048e+01 1.209771836336156703e+00 3.903937327982578864e+01 7.995690472680067273e+00 4.174218839010712223e+00 2.882786267041017592e+00 9.386872379172176428e-01 0.000000000000000000e+00 5.499023713290318938e+01 2.515910475116178269e+00 1.685534012546250793e+00 9.543365611890890221e-02 5.928712027961054787e+01 1.528367891830975189e+01 -5.980932584915247219e+01 1.446754457052408505e+01 8.161360523895941910e-01 1.670048227457942147e+01 6.016186983073085415e+00 1.068430124114731328e+01 1.522576874877542785e+00 0.000000000000000000e+00 1.979832255359902149e+01 -1.177890951010176629e-01 -1.363216456397127097e+01 -7.111267748666888266e+00 6.593192057993290334e+00 1.649498497825931338e+02 -2.780787940978353412e-02 -8.171637878047432935e+01 7.971985572290510857e-01 -2.327685140296106847e-01 4.520149000571218045e-01 -5.026691653088596112e+00 -1.096203391731612697e+01 -8.572589993668534580e-01 6.225341335683347133e+00 1.996176358052348040e-02 2.214152910707557709e+01 1.216950229515985082e+00 -1.870689383466014988e+01 -5.254755265410706276e-03 4.561588929660836733e+00 1.243624113374299345e+00 -6.258501246888475755e+00 2.036860129133784891e+00 -1.636054931306606619e+00 3.416361958352413186e+00 5.493838490637747290e-02 2.780789634924499612e-02 2.008978852294274198e-02 9.539327365622623844e+00 -6.225341335683347133e+00 3.384398902783311058e+01 6.545254567874501106e+01 -3.958628052727410562e+01 -1.631814611575690677e+01 8.167769207265369857e+01 3.868626996308701521e-02 -2.019377666895061374e+00 1.032950007879121834e+01 6.415473485224447714e+00 -5.980933120049120078e+01
1.582097582123887847e+01 1.046065639081486198e+00 3.056316861848849875e+00 4.035723957612054491e+00 -1.781312349448122223e+00 -9.139999434540628798e-01 2.484050104011171101e+00 5.722677484618263755e-01 -7.951875106209893573e-01 7.487645361253871812e-01 2.661366909651649237e+00 -2.859387928134365930e-01 -9.317021577435196988e+00 -2.099169510836985886e+00 -1.049773940174730580e+00 -6.671817376131733424e-01 -3.822138681448200570e-01 0.000000000000000000e+00 -1.327559988380291145e+01 -6.309169129929673714e-01 -4.009808928872807265e-01 -3.042320326028351632e-02 -1.433792346089385283e+01 -3.713020948082266681e+00 1.444369152421641722e+01 -3.519108292173809716e+00 -1.939131888137878013e-01 -6.088332309018077204e+00 -1.131742156816966105e+00 -4.956592429781805365e+00 -1.162143437342629815e-01 0.000000000000000000e+00 -5.112367947389407696e+00 3.806367709165678348e-02 3.774813232530242590e+00 1.743891650091029311e+00 -1.616805714409897510e+00 -4.541470851475969539e+01 6.171457503184881767e-03 1.971517150197825785e+01 -2.474173270876417752e-01 6.151543392042409242e-02 -1.823507338017748003e-01 6.336415755776764192e-01 5.016995692816191621e+00 4.078640837402475183e-01 -3.395761833101196281e+00 1.274441531646403059e-01 -1.166165414647742615e+01 -4.432271694743216695e-01 9.736088942137968161e+00 4.143657339276973078e-03 -2.659043576012470211e+00 -2.695734380316881507e-01 2.470408743182757050e+00 -8.707691869363578530e-01 6.994223864384965239e-01 -1.491459256200540873e+00 -1.219260728942713097e-02 -6.171475635899219617e-03 -5.876844824252123144e-03 -4.294870166686967750e+00 3.395761833101196281e+00 -8.383504592682653467e+00 -1.579021765804058219e+01 9.611738707248374425e+00 3.936973393844223068e+00 -1.970583775721669895e+01 -9.333572029022673203e-03 8.624016629358229880e-01 -6.236423846046872832e+00 -2.498514009076812759e+00 1.444369180039414857e+01
